,R202G,max,diff,True
710,1.508079110361531e-07,1.1617140855993541e-06,2.548290889638469e-07,0
711,8.102860013674581e-08,1.1617140855993541e-06,1.3052339986325419e-07,0
712,1.7379432041266516e-07,1.1617140855993541e-06,5.120567958733483e-08,0
713,5.056280628121222e-07,1.1617140855993541e-06,-4.584806281212218e-08,0
714,1.2673627232654704e-06,1.1617140855993541e-06,-2.1901272326547053e-07,0
715,2.5534787341320634e-06,1.1617140855993541e-06,-3.709787341320635e-07,0
716,4.4739251774727585e-06,1.1617140855993541e-06,-4.3964517747275775e-07,0
717,7.254482727205879e-06,1.1617140855993541e-06,-5.872227272058782e-07,0
718,1.0782271419509822e-05,1.1617140855993541e-06,-8.448314195098237e-07,0
719,1.3720255716472053e-05,1.1617140855993541e-06,-8.533557164720523e-07,0
720,1.426587329615844e-05,1.1617140855993541e-06,-4.939732961584396e-07,0
721,1.2428780671805824e-05,1.1617140855993541e-06,-2.3128067180582447e-07,0
722,9.580217267064326e-06,1.1617140855993541e-06,-3.650072670643263e-07,0
723,6.350512294838963e-06,1.1617140855993541e-06,-5.030422948389628e-07,0
724,3.249179493555353e-06,1.1617140855993541e-06,-2.6455949355535323e-07,0
725,1.1912429815019372e-06,1.1617140855993541e-06,1.1887701849806289e-07,0
726,3.186065111296337e-07,1.1617140855993541e-06,3.6713848887036633e-07,0
727,7.087077510591008e-08,1.1617140855993541e-06,4.8146022489409e-07,0
728,1.6061209637092868e-08,1.1617140855993541e-06,5.269877903629071e-07,0
729,2.3288136823618396e-08,1.1617140855993541e-06,5.113448631763816e-07,0
730,1.663443089761374e-07,1.1617140855993541e-06,3.6791769102386263e-07,0
731,7.68704145619371e-07,1.1617140855993541e-06,-7.266314561937092e-08,0
732,2.0690936034010654e-06,1.1617140855993541e-06,-9.034536034010655e-07,1
733,3.2240523373573805e-06,1.1617140855993541e-06,-1.5210423373573806e-06,1
734,2.9213478979344555e-06,1.1617140855993541e-06,-1.1572078979344553e-06,1
735,1.5518287057524318e-06,1.1617140855993541e-06,-3.697687057524318e-07,0
736,1.6983757779635862e-06,1.1617140855993541e-06,9.521422203641382e-08,0
737,2.6092136269010466e-06,1.1617140855993541e-06,1.2036637309895297e-07,0
738,2.6938847424927124e-06,1.1617140855993541e-06,1.8152525750728751e-07,0
739,1.919730331347417e-06,1.1617140855993541e-06,3.25079668652583e-07,0
740,9.423253459351931e-07,1.1617140855993541e-06,3.8867465406480696e-07,0
741,3.2154513514611175e-07,1.1617140855993541e-06,3.019748648538882e-07,0
742,9.305618889813233e-08,1.1617140855993541e-06,1.826078111018677e-07,0
743,6.981375529447016e-08,1.1617140855993541e-06,1.0710524470552984e-07,0
744,1.9541456364114805e-07,1.1617140855993541e-06,4.340043635885194e-08,0
745,5.629750580660284e-07,1.1617140855993541e-06,-6.75600580660285e-08,0
746,1.2308783685204734e-06,1.1617140855993541e-06,-1.6037836852047344e-07,0
747,2.254714228680888e-06,1.1617140855993541e-06,-1.220842286808879e-07,0
748,3.921321944445087e-06,1.1617140855993541e-06,-7.21519444450871e-08,0
749,6.58839113680417e-06,1.1617140855993541e-06,-8.987113680417063e-08,0
750,9.744304622928208e-06,1.1617140855993541e-06,1.9876537707179344e-07,0
751,1.1499570945351985e-05,1.1617140855993541e-06,9.648290546480151e-07,0
752,1.0608261922463301e-05,1.1617140855993541e-06,1.4578380775366985e-06,0
753,8.129011330024761e-06,1.1617140855993541e-06,1.1119586699752386e-06,0
754,5.510076592507598e-06,1.1617140855993541e-06,3.899634074924027e-07,0
755,3.110784706009965e-06,1.1617140855993541e-06,1.9155293990035077e-08,0
756,1.3074006646607192e-06,1.1617140855993541e-06,3.998933533928074e-08,0
757,3.9463842985226185e-07,1.1617140855993541e-06,1.466405701477381e-07,0
758,9.447739418367742e-08,1.1617140855993541e-06,2.263936058163226e-07,0
759,2.355719254599107e-08,1.1617140855993541e-06,2.9086780745400897e-07,0
760,7.1825437241114635e-09,1.1617140855993541e-06,3.4675745627588853e-07,0
761,1.8487664659049508e-08,1.1617140855993541e-06,3.799853353409505e-07,0
762,1.1465412584916909e-07,1.1617140855993541e-06,3.68402874150831e-07,0
763,4.2223816500159503e-07,1.1617140855993541e-06,2.9309783499840507e-07,0
764,9.07116287712018e-07,1.1617140855993541e-06,2.12143712287982e-07,0
765,1.170489736352005e-06,1.1617140855993541e-06,2.7650026364799484e-07,0
766,9.326451512156336e-07,1.1617140855993541e-06,4.2968484878436646e-07,0
767,4.6648412246918193e-07,1.1617140855993541e-06,3.8564387753081806e-07,0
768,1.0591443627840996e-06,1.1617140855993541e-06,-8.919836278409958e-08,0
769,1.5888433117993018e-06,1.1617140855993541e-06,-9.595331179930195e-08,0
770,1.5576183095899152e-06,1.1617140855993541e-06,5.8391690410084726e-08,0
771,1.0204979816063672e-06,1.1617140855993541e-06,2.619920183936328e-07,0
772,4.4849112063138466e-07,1.1617140855993541e-06,3.111768793686154e-07,0
773,1.3421218559400186e-07,1.1617140855993541e-06,2.282158144059982e-07,0
774,3.3293613457857386e-08,1.1617140855993541e-06,1.401203865421426e-07,0
775,3.0969241578877985e-08,1.1617140855993541e-06,8.880675842112202e-08,0
776,1.0344257764798829e-07,1.1617140855993541e-06,4.819542235201171e-08,0
777,2.6771745036239556e-07,1.1617140855993541e-06,1.152854963760445e-08,0
778,5.475113243778458e-07,1.1617140855993541e-06,2.8498675622154258e-08,0
779,1.1155975144549198e-06,1.1617140855993541e-06,6.848248554508005e-08,0
780,2.356234595996076e-06,1.1617140855993541e-06,3.28154040039242e-08,0
781,4.424265369726312e-06,1.1617140855993541e-06,1.2997463027368831e-07,0
782,6.4274995112104025e-06,1.1617140855993541e-06,7.686804887895976e-07,0
783,6.8926847026480165e-06,1.1617140855993541e-06,1.5535752973519849e-06,1
784,5.587730773876713e-06,1.1617140855993541e-06,1.6289992261232877e-06,1
785,3.7371196115030472e-06,1.1617140855993541e-06,1.0126703884969536e-06,1
786,2.2384007071720952e-06,1.1617140855993541e-06,3.4268929282790507e-07,0
787,1.145860204420268e-06,1.1617140855993541e-06,2.521979557973191e-08,0
788,4.618801563381054e-07,1.1617140855993541e-06,-1.4988156338105415e-08,0
789,1.4285206087895004e-07,1.1617140855993541e-06,3.657693912104997e-08,0
790,3.35936615172965e-08,1.1617140855993541e-06,8.948333848270351e-08,0
791,6.3601728206333454e-09,1.1617140855993541e-06,1.2674982717936667e-07,0
792,1.715569591650955e-09,1.1617140855993541e-06,1.6503743040834905e-07,0
793,7.273058994033467e-09,1.1617140855993541e-06,2.1714894100596653e-07,0
794,3.6751953559201165e-08,1.1617140855993541e-06,2.8749904644079884e-07,0
795,1.104482978273308e-07,1.1617140855993541e-06,3.9067770217266923e-07,0
796,2.1284902222299493e-07,1.1617140855993541e-06,5.200199777770051e-07,0
797,2.8749317262125754e-07,1.1617140855993541e-06,5.914068273787424e-07,0
798,2.878868810728694e-07,1.1617140855993541e-06,5.036871189271306e-07,1
799,2.0646645184556066e-07,1.1617140855993541e-06,2.784325481544393e-07,0
800,8.34063906267059e-07,1.1617140855993541e-06,-2.2127690626705899e-07,0
801,1.1918887408188179e-06,1.1617140855993541e-06,-2.2561674081881781e-07,0
802,1.096173451412911e-06,1.1617140855993541e-06,-6.511345141291078e-08,0
803,6.901711456614073e-07,1.1617140855993541e-06,8.98418543385927e-08,0
804,3.104067069821504e-07,1.1617140855993541e-06,1.256192930178496e-07,0
805,1.0081286718092538e-07,1.1617140855993541e-06,9.638713281907462e-08,0
806,2.4039307649924334e-08,1.1617140855993541e-06,6.897079235007568e-08,0
807,1.2161703182599061e-08,1.1617140855993541e-06,5.452589681740095e-08,0
808,3.0836253187674215e-08,1.1617140855993541e-06,4.4790546812325793e-08,0
809,6.914327011858058e-08,1.1617140855993541e-06,4.983372988141943e-08,0
810,1.5664371299256136e-07,1.1617140855993541e-06,8.418528700743863e-08,0
811,4.466490914528021e-07,1.1617140855993541e-06,1.0867990854719787e-07,0
812,1.1713947125743226e-06,1.1617140855993541e-06,1.1861528742567735e-07,0
813,2.262726158390633e-06,1.1617140855993541e-06,3.047338416093666e-07,0
814,3.0806573367310934e-06,1.1617140855993541e-06,7.131526632689064e-07,1
815,2.9806454193714943e-06,1.1617140855993541e-06,9.402745806285055e-07,1
816,2.126900846296426e-06,1.1617140855993541e-06,7.622091537035737e-07,1
817,1.230364956174407e-06,1.1617140855993541e-06,4.1139504382559275e-07,0
818,6.421789195826875e-07,1.1617140855993541e-06,1.4520708041731255e-07,0
819,3.101280690612421e-07,1.1617140855993541e-06,2.5255930938757942e-08,0
820,1.3877947395408494e-07,1.1617140855993541e-06,-1.3044739540849332e-09,0
821,5.3286393446423984e-08,1.1617140855993541e-06,1.5338206553576015e-08,0
822,1.4571368079508263e-08,1.1617140855993541e-06,3.698293192049174e-08,0
823,2.4394907204426398e-09,1.1617140855993541e-06,5.025740927955736e-08,0
824,3.801267380818032e-10,1.1617140855993541e-06,6.66976732619182e-08,0
825,1.4200524590462645e-09,1.1617140855993541e-06,1.0253494754095374e-07,0
826,8.07876514096635e-09,1.1617140855993541e-06,1.6093223485903366e-07,0
827,3.145573399238273e-08,1.1617140855993541e-06,2.3517226600761728e-07,0
828,8.915635263208914e-08,1.1617140855993541e-06,2.9566564736791086e-07,0
829,1.863137049089276e-07,1.1617140855993541e-06,2.8173029509107243e-07,0
830,2.6405557981893787e-07,1.1617140855993541e-06,1.8137642018106212e-07,0
831,2.2652688306994356e-07,1.1617140855993541e-06,6.994211693005642e-08,0
832,7.059588870142155e-07,1.1617140855993541e-06,-1.874328870142154e-07,0
833,1.0147157675928836e-06,1.1617140855993541e-06,-2.197437675928835e-07,0
834,9.468219358351076e-07,1.1617140855993541e-06,-1.537939358351076e-07,0
835,6.013996799463468e-07,1.1617140855993541e-06,-6.150167994634673e-08,0
836,2.7239392994586574e-07,1.1617140855993541e-06,-9.271929945865743e-09,0
837,8.986394062529683e-08,1.1617140855993541e-06,1.2118059374703161e-08,0
838,2.1565980071486397e-08,1.1617140855993541e-06,2.150581992851361e-08,0
839,5.0283330234195675e-09,1.1617140855993541e-06,2.5152166976580435e-08,0
840,4.378020172282518e-09,1.1617140855993541e-06,3.072907982771748e-08,0
841,1.0652380241360796e-08,1.1617140855993541e-06,4.764791975863921e-08,0
842,4.495286363992865e-08,1.1617140855993541e-06,7.616913636007134e-08,0
843,1.7959968310709324e-07,1.1617140855993541e-06,1.1028731689290679e-07,0
844,4.959247266872023e-07,1.1617140855993541e-06,1.6983527331279762e-07,0
845,9.148706024206485e-07,1.1617140855993541e-06,2.8010939757935134e-07,0
846,1.1233103454545772e-06,1.1617140855993541e-06,3.833596545454227e-07,1
847,9.323323335581457e-07,1.1617140855993541e-06,3.845276664418543e-07,1
848,5.55564349309762e-07,1.1617140855993541e-06,2.9342565069023793e-07,1
849,2.718298616507273e-07,1.1617140855993541e-06,1.8012313834927277e-07,0
850,1.3555076075544073e-07,1.1617140855993541e-06,8.737823924455927e-08,0
851,7.859309007872194e-08,1.1617140855993541e-06,3.256490992127806e-08,0
852,4.501714331475279e-08,1.1617140855993541e-06,1.3835456685247203e-08,0
853,1.9056218716133867e-08,1.1617140855993541e-06,1.577838128386613e-08,0
854,4.8603958173497574e-09,1.1617140855993541e-06,2.054070418265024e-08,0
855,6.70755410927785e-10,1.1617140855993541e-06,2.2653144589072217e-08,0
856,7.080611056421995e-11,1.1617140855993541e-06,3.052769388943578e-08,0
857,3.5789699103927004e-10,1.1617140855993541e-06,4.9106803008960726e-08,0
858,3.503305696685367e-09,1.1617140855993541e-06,7.543959430331464e-08,0
859,2.1298514828685365e-08,1.1617140855993541e-06,1.0841148517131463e-07,0
860,7.77312373456393e-08,1.1617140855993541e-06,1.290757626543607e-07,0
861,1.6997902223205393e-07,1.1617140855993541e-06,1.1851297776794608e-07,0
862,2.1986455324366908e-07,1.1617140855993541e-06,9.505144675633088e-08,0
863,1.6238855579546432e-07,1.1617140855993541e-06,7.059944420453567e-08,0
864,5.557484089518779e-07,1.1617140855993541e-06,-7.759140895187791e-08,0
865,7.796403328813599e-07,1.1617140855993541e-06,-8.855733288135991e-08,0
866,6.999877427080004e-07,1.1617140855993541e-06,-6.452274270800042e-08,0
867,4.3624727778609525e-07,1.1617140855993541e-06,-4.086727778609527e-08,0
868,2.0450062308973797e-07,1.1617140855993541e-06,-2.391862308973798e-08,0
869,7.634573072589326e-08,1.1617140855993541e-06,-6.38473072589326e-09,0
870,2.3008327103353102e-08,1.1617140855993541e-06,6.076272896646895e-09,0
871,5.090566213212057e-09,1.1617140855993541e-06,1.2621433786787944e-08,0
872,9.043347596982468e-10,1.1617140855993541e-06,1.9877965240301755e-08,0
873,1.9332658219939283e-09,1.1617140855993541e-06,3.5383234178006073e-08,0
874,1.3087232071344493e-08,1.1617140855993541e-06,7.065696792865549e-08,0
875,6.023306823616273e-08,1.1617140855993541e-06,1.4692393176383725e-07,0
876,1.7212114932587054e-07,1.1617140855993541e-06,2.5447685067412943e-07,0
877,2.928018534374161e-07,1.1617140855993541e-06,3.21317146562584e-07,0
878,3.022338593220273e-07,1.1617140855993541e-06,2.9600214067797267e-07,0
879,2.06514635403342e-07,1.1617140855993541e-06,2.1614836459665804e-07,1
880,1.0471651638324329e-07,1.1617140855993541e-06,1.464054836167567e-07,0
881,4.494523604537376e-08,1.1617140855993541e-06,1.0015476395462624e-07,0
882,2.0193873769153662e-08,1.1617140855993541e-06,6.544602623084633e-08,0
883,1.0167355388948664e-08,1.1617140855993541e-06,4.172584461105133e-08,0
884,4.703750717750716e-09,1.1617140855993541e-06,2.6353949282249287e-08,0
885,1.5595873949119742e-09,1.1617140855993541e-06,1.7048012605088023e-08,0
886,3.05628027076342e-10,1.1617140855993541e-06,1.3944771972923657e-08,0
887,3.3334738604094284e-11,1.1617140855993541e-06,1.8515065261395904e-08,0
888,4.4078990661511435e-11,1.1617140855993541e-06,2.940162100933849e-08,0
889,7.449907187646575e-10,1.1617140855993541e-06,3.944000928123535e-08,0
890,7.044991036813098e-09,1.1617140855993541e-06,4.865310896318689e-08,1
891,3.7098546304045674e-08,1.1617140855993541e-06,6.190055369595434e-08,0
892,1.1236072138276039e-07,1.1617140855993541e-06,7.295627861723963e-08,0
893,1.997542803734213e-07,1.1617140855993541e-06,8.845471962657875e-08,0
894,2.1175730868961033e-07,1.1617140855993541e-06,1.1824869131038964e-07,0
895,1.3696836567138985e-07,1.1617140855993541e-06,1.1495563432861015e-07,0
896,4.066222861910381e-07,1.1617140855993541e-06,4.0474713808961875e-08,0
897,5.442142249229288e-07,1.1617140855993541e-06,8.595277507707111e-08,0
898,4.90389627356819e-07,1.1617140855993541e-06,8.378537264318095e-08,0
899,3.248817380191969e-07,1.1617140855993541e-06,4.1426261980803124e-08,0
900,1.6306495735632364e-07,1.1617140855993541e-06,1.4360042643676349e-08,0
901,6.020165325734633e-08,1.1617140855993541e-06,1.2383046742653667e-08,0
902,1.5269741880976526e-08,1.1617140855993541e-06,1.3621858119023474e-08,0
903,2.435274330511285e-09,1.1617140855993541e-06,1.2887525669488716e-08,0
904,2.9252266516740447e-10,1.1617140855993541e-06,1.4945677334832597e-08,0
905,1.057358549713648e-09,1.1617140855993541e-06,2.6191141450286352e-08,1
906,8.584870398799611e-09,1.1617140855993541e-06,6.994182960120038e-08,0
907,3.6997995909053064e-08,1.1617140855993541e-06,1.774430040909469e-07,0
908,8.196458178965727e-08,1.1617140855993541e-06,3.105684182103427e-07,0
909,9.465895310817825e-08,1.1617140855993541e-06,3.487380468918217e-07,0
910,6.194278480058306e-08,1.1617140855993541e-06,2.5914221519941693e-07,0
911,2.8156639455793262e-08,1.1617140855993541e-06,1.5035736054420674e-07,0
912,1.1037624028365544e-08,1.1617140855993541e-06,9.547237597163445e-08,0
913,3.831144641548942e-09,1.1617140855993541e-06,7.320545535845105e-08,0
914,1.1935644590203776e-09,1.1617140855993541e-06,5.598173554097962e-08,0
915,4.109637205089351e-10,1.1617140855993541e-06,3.842823627949106e-08,0
916,3.042129681862676e-10,1.1617140855993541e-06,2.131098703181373e-08,0
917,3.1970788320197954e-10,1.1617140855993541e-06,1.231349211679802e-08,0
918,2.0829159800599527e-10,1.1617140855993541e-06,1.6097508401994003e-08,0
919,8.1958386437051e-11,1.1617140855993541e-06,3.4055041613562946e-08,0
920,3.3038854249573744e-10,1.1617140855993541e-06,6.440741145750428e-08,0
921,3.91564908685002e-09,1.1617140855993541e-06,9.193375091314997e-08,0
922,2.708750541849817e-08,1.1617140855993541e-06,1.0269049458150185e-07,0
923,1.1069094405596998e-07,1.1617140855993541e-06,9.557905594403e-08,0
924,2.7271013309509503e-07,1.1617140855993541e-06,7.830886690490497e-08,0
925,4.1654028251097343e-07,1.1617140855993541e-06,9.135471748902658e-08,0
926,4.185525186574134e-07,1.1617140855993541e-06,1.2984948134258664e-07,0
927,2.8860928512526176e-07,1.1617140855993541e-06,1.1421871487473825e-07,0
928,2.944979328029262e-07,1.1617140855993541e-06,2.2532406719707375e-07,0
929,3.879577777226455e-07,1.1617140855993541e-06,3.5016722227735453e-07,0
930,3.7638964729978686e-07,1.1617140855993541e-06,2.986893527002132e-07,0
931,2.9912571022192825e-07,1.1617140855993541e-06,1.3196328977807175e-07,0
932,1.7800118664038226e-07,1.1617140855993541e-06,3.0815813359617724e-08,0
933,6.785559679741918e-08,1.1617140855993541e-06,1.4313603202580814e-08,0
934,1.5848938461590716e-08,1.1617140855993541e-06,1.3453561538409285e-08,0
935,2.4443032841223357e-09,1.1617140855993541e-06,1.3798396715877667e-08,0
936,1.1338694842453714e-09,1.1617140855993541e-06,2.210113051575463e-08,0
937,7.935054153571223e-09,1.1617140855993541e-06,4.427114584642877e-08,0
938,3.8215325826431435e-08,1.1617140855993541e-06,8.566067417356859e-08,0
939,1.0326686336931203e-07,1.1617140855993541e-06,1.4646913663068798e-07,0
940,1.5985748185040347e-07,1.1617140855993541e-06,1.9793551814959653e-07,0
941,1.461768867626888e-07,1.1617140855993541e-06,1.888701132373112e-07,0
942,8.392976520243888e-08,1.1617140855993541e-06,1.2802023479756115e-07,0
943,3.6465996183109553e-08,1.1617140855993541e-06,7.501300381689046e-08,0
944,1.7949746849663647e-08,1.1617140855993541e-06,5.070405315033635e-08,0
945,9.52679457957319e-09,1.1617140855993541e-06,4.3145705420426805e-08,0
946,4.4617634698134435e-09,1.1617140855993541e-06,3.565263653018656e-08,0
947,4.979295534532538e-09,1.1617140855993541e-06,2.0052504465467463e-08,0
948,8.198537505787368e-09,1.1617140855993541e-06,4.980662494212631e-09,0
949,7.761647403178553e-09,1.1617140855993541e-06,3.5900525968214473e-09,0
950,3.6860649354643793e-09,1.1617140855993541e-06,2.101563506453562e-08,0
951,9.861613268951794e-10,1.1617140855993541e-06,6.624673867310482e-08,0
952,2.415782290924969e-09,1.1617140855993541e-06,1.4819921770907503e-07,0
953,2.1774594096263003e-08,1.1617140855993541e-06,2.37433405903737e-07,0
954,1.1634985670891206e-07,1.1617140855993541e-06,2.7845714329108793e-07,0
955,3.7465623880538524e-07,1.1617140855993541e-06,2.7103476119461484e-07,0
956,7.696353222167076e-07,1.1617140855993541e-06,2.881346777832925e-07,0
957,1.0782486320159282e-06,1.1617140855993541e-06,3.376513679840719e-07,0
958,1.0739531693126715e-06,1.1617140855993541e-06,3.0411683068732874e-07,0
959,7.324248678110194e-07,1.1617140855993541e-06,1.7959113218898063e-07,0
960,4.2406564171780354e-07,1.1617140855993541e-06,3.077383582821965e-07,0
961,6.003876042995064e-07,1.1617140855993541e-06,3.792023957004936e-07,0
962,6.426853411947554e-07,1.1617140855993541e-06,1.863786588052447e-07,0
963,5.498522195435958e-07,1.1617140855993541e-06,-5.4565219543595795e-08,0
964,3.3400071967075656e-07,1.1617140855993541e-06,-1.0468271967075657e-07,0
965,1.3495695124473955e-07,1.1617140855993541e-06,-4.8568551244739545e-08,0
966,3.6363417942707995e-08,1.1617140855993541e-06,-3.210917942707997e-09,0
967,6.607850488872507e-09,1.1617140855993541e-06,2.598634951112749e-08,0
968,5.582054289542194e-09,1.1617140855993541e-06,6.20430457104578e-08,0
969,3.589367012773388e-08,1.1617140855993541e-06,9.618532987226612e-08,0
970,1.4975877277902918e-07,1.1617140855993541e-06,6.476422722097084e-08,0
971,3.7123583065181885e-07,1.1617140855993541e-06,-7.425883065181882e-08,0
972,5.526086428334098e-07,1.1617140855993541e-06,-2.2116564283340978e-07,0
973,4.998494216629234e-07,1.1617140855993541e-06,-2.1817142166292342e-07,0
974,2.8633453683379466e-07,1.1617140855993541e-06,-9.646453683379466e-08,0
975,1.233897738418277e-07,1.1617140855993541e-06,-5.4067738418277185e-09,0
976,5.530493574417945e-08,1.1617140855993541e-06,2.0824264255820553e-08,0
977,2.757119961231857e-08,1.1617140855993541e-06,2.2208900387681436e-08,0
978,2.409531299612049e-08,1.1617140855993541e-06,8.068687003879514e-09,0
979,4.0994425196761535e-08,1.1617140855993541e-06,-1.8834725196761533e-08,0
980,4.9046017779231755e-08,1.1617140855993541e-06,-3.049481777923175e-08,1
981,3.13112490443208e-08,1.1617140855993541e-06,-1.0430049044320798e-08,0
982,1.0192964708222231e-08,1.1617140855993541e-06,3.046203529177777e-08,0
983,2.4621575127867173e-09,1.1617140855993541e-06,1.0768684248721328e-07,0
984,1.0614334168427838e-08,1.1617140855993541e-06,2.5359166583157215e-07,0
985,7.443257696633726e-08,1.1617140855993541e-06,4.3978742303366275e-07,0
986,3.206793661519e-07,1.1617140855993541e-06,6.082876338480999e-07,0
987,9.003605923110082e-07,1.1617140855993541e-06,7.974794076889919e-07,1
988,1.7387166474207455e-06,1.1617140855993541e-06,1.0266533525792547e-06,0
989,2.3799092475014753e-06,1.1617140855993541e-06,1.076460752498524e-06,0
990,2.2649927539488516e-06,1.1617140855993541e-06,7.96867246051148e-07,0
991,1.4078517093944513e-06,1.1617140855993541e-06,4.0238829060554876e-07,0
992,4.936469143979142e-07,1.1617140855993541e-06,1.5278808560208576e-07,0
993,6.445686551691995e-07,1.1617140855993541e-06,9.11133448308005e-08,0
994,6.435425058629108e-07,1.1617140855993541e-06,-1.0374050586291072e-07,0
995,4.950425496255289e-07,1.1617140855993541e-06,-2.0679254962552885e-07,0
996,2.7297749996620496e-07,1.1617140855993541e-06,-1.5126949996620496e-07,1
997,1.0421199324651136e-07,1.1617140855993541e-06,-5.984559324651136e-08,1
998,2.586250659320304e-08,1.1617140855993541e-06,-5.678065932030404e-10,0
999,4.402556953856847e-09,1.1617140855993541e-06,3.8993443046143155e-08,0
1000,8.46084972315256e-09,1.1617140855993541e-06,7.944005027684744e-08,0
1001,5.636169173496902e-08,1.1617140855993541e-06,8.682730826503098e-08,0
1002,2.2135847843941235e-07,1.1617140855993541e-06,-2.7580478439412344e-08,0
1003,4.975760467096975e-07,1.1617140855993541e-06,-2.694400467096975e-07,1
1004,6.48994631942735e-07,1.1617140855993541e-06,-4.23765631942735e-07,1
1005,5.036714855089115e-07,1.1617140855993541e-06,-3.229644855089115e-07,1
1006,2.483940065274454e-07,1.1617140855993541e-06,-1.261650065274454e-07,1
1007,9.442144880709516e-08,1.1617140855993541e-06,-1.6775648807095156e-08,0
1008,3.8274006770993136e-08,1.1617140855993541e-06,9.794693229006866e-09,0
1009,2.56562070698732e-08,1.1617140855993541e-06,4.329892930126802e-09,0
1010,4.0828302444716256e-08,1.1617140855993541e-06,-1.9810402444716255e-08,0
1011,5.8334511570683266e-08,1.1617140855993541e-06,-4.096091157068327e-08,1
1012,4.686182560101713e-08,1.1617140855993541e-06,-3.069982560101713e-08,1
1013,1.989623184537401e-08,1.1617140855993541e-06,-4.681318453740101e-10,0
1014,4.433352408683817e-09,1.1617140855993541e-06,3.674254759131618e-08,0
1015,1.8883740147701347e-09,1.1617140855993541e-06,1.0573462598522986e-07,0
1016,1.4717311128862163e-08,1.1617140855993541e-06,2.3331668887113781e-07,0
1017,9.273557000413972e-08,1.1617140855993541e-06,4.2573242999586035e-07,1
1018,3.7575862293342364e-07,1.1617140855993541e-06,6.843613770665763e-07,1
1019,1.013803110600998e-06,1.1617140855993541e-06,9.800868893990022e-07,1
1020,1.8591297441732318e-06,1.1617140855993541e-06,1.1662202558267684e-06,1
1021,2.3137399682187332e-06,1.1617140855993541e-06,1.0655000317812672e-06,1
1022,1.8995403049434258e-06,1.1617140855993541e-06,7.129296950565742e-07,0
1023,9.838836535799377e-07,1.1617140855993541e-06,3.213863464200625e-07,0
