,I251L,max,diff,True
729,2.431985868897945e-09,1.076209015523905e-06,5.32201014131102e-07,0
730,8.102511800093862e-10,1.076209015523905e-06,5.334517488199906e-07,0
731,6.4154832088810975e-09,1.076209015523905e-06,6.89625516791119e-07,1
732,4.1501426780175603e-08,1.076209015523905e-06,1.1241385732198243e-06,1
733,1.4747804547502814e-07,1.076209015523905e-06,1.5555319545249718e-06,1
734,2.8475215390902425e-07,1.076209015523905e-06,1.479387846090976e-06,1
735,2.917099199195484e-07,1.076209015523905e-06,8.903500800804516e-07,1
736,1.1699614255698926e-06,1.076209015523905e-06,6.236285744301074e-07,0
737,1.7754974950811512e-06,1.076209015523905e-06,9.540825049188484e-07,0
738,1.844414183473857e-06,1.076209015523905e-06,1.0309958165261428e-06,0
739,1.4260675140752844e-06,1.076209015523905e-06,8.187424859247156e-07,0
740,9.466391569517835e-07,1.076209015523905e-06,3.843608430482165e-07,0
741,6.776957853378918e-07,1.076209015523905e-06,-5.41757853378918e-08,0
742,6.016800254396736e-07,1.076209015523905e-06,-3.2601602543967356e-07,1
743,6.224497420721073e-07,1.076209015523905e-06,-4.4553074207210726e-07,1
744,7.486212645282203e-07,1.076209015523905e-06,-5.098062645282204e-07,1
745,1.104113734651775e-06,1.076209015523905e-06,-6.08698734651775e-07,1
746,1.7885662444873866e-06,1.076209015523905e-06,-7.180662444873867e-07,1
747,3.0353258336855563e-06,1.076209015523905e-06,-9.026958336855561e-07,1
748,5.386713872172376e-06,1.076209015523905e-06,-1.5375438721723763e-06,1
749,8.999729238349651e-06,1.076209015523905e-06,-2.5012092383496515e-06,1
750,1.2736761128030407e-05,1.076209015523905e-06,-2.793691128030406e-06,1
751,1.468917134448658e-05,1.076209015523905e-06,-2.2247713444865803e-06,1
752,1.3853058409425204e-05,1.076209015523905e-06,-1.7869584094252048e-06,0
753,1.1114260992418264e-05,1.076209015523905e-06,-1.8732909924182639e-06,1
754,7.744227015992399e-06,1.076209015523905e-06,-1.8441870159923983e-06,1
755,4.433076055173696e-06,1.076209015523905e-06,-1.3031360551736958e-06,1
756,1.9416982027315248e-06,1.076209015523905e-06,-5.943082027315248e-07,1
757,6.436054078347246e-07,1.076209015523905e-06,-1.0232640783472464e-07,0
758,1.811369683130686e-07,1.076209015523905e-06,1.3973403168693142e-07,0
759,5.305233496802783e-08,1.076209015523905e-06,2.613726650319722e-07,0
760,1.4784997613058994e-08,1.076209015523905e-06,3.39155002386941e-07,0
761,3.001375711133793e-09,1.076209015523905e-06,3.954716242888662e-07,0
762,1.9307139645811207e-09,1.076209015523905e-06,4.811262860354189e-07,1
763,1.1098462432242347e-08,1.076209015523905e-06,7.042375375677578e-07,1
764,5.055710228837759e-08,1.076209015523905e-06,1.0687028977116223e-06,1
765,1.4321147417765875e-07,1.076209015523905e-06,1.3037785258223411e-06,1
766,2.3844505440729884e-07,1.076209015523905e-06,1.1238849455927012e-06,1
767,2.2032943539372373e-07,1.076209015523905e-06,6.317985646062762e-07,1
768,4.974915845969823e-07,1.076209015523905e-06,4.724544154030177e-07,0
769,7.477855486913279e-07,1.076209015523905e-06,7.45104451308672e-07,0
770,7.870369185781149e-07,1.076209015523905e-06,8.28973081421885e-07,0
771,6.729762077213493e-07,1.076209015523905e-06,6.095137922786507e-07,0
772,5.494453161858846e-07,1.076209015523905e-06,2.1022268381411548e-07,0
773,4.4808265994971334e-07,1.076209015523905e-06,-8.565465994971329e-08,0
774,3.439207134410239e-07,1.076209015523905e-06,-1.7050671344102393e-07,1
775,2.444829486411778e-07,1.076209015523905e-06,-1.2470694864117782e-07,0
776,2.1055054965349904e-07,1.076209015523905e-06,-5.8912549653499046e-08,0
777,3.307881520954633e-07,1.076209015523905e-06,-5.154215209546328e-08,0
778,7.091316481646355e-07,1.076209015523905e-06,-1.3312164816463548e-07,0
779,1.5839268600358981e-06,1.076209015523905e-06,-3.998468600358982e-07,1
780,3.3480247621828047e-06,1.076209015523905e-06,-9.589747621828047e-07,1
781,6.08084972572746e-06,1.076209015523905e-06,-1.5266097257274594e-06,1
782,8.81173587621394e-06,1.076209015523905e-06,-1.61555587621394e-06,1
783,9.73907294757833e-06,1.076209015523905e-06,-1.292812947578328e-06,1
784,8.318734690837898e-06,1.076209015523905e-06,-1.1020046908378982e-06,0
785,5.863598678913122e-06,1.076209015523905e-06,-1.1138086789131216e-06,1
786,3.4769686274707014e-06,1.076209015523905e-06,-8.958786274707011e-07,1
787,1.6463485696987758e-06,1.076209015523905e-06,-4.7526856969877586e-07,1
788,6.140686403397496e-07,1.076209015523905e-06,-1.671766403397496e-07,0
789,2.0514750140753979e-07,1.076209015523905e-06,-2.5718501407539775e-08,0
790,7.606531049683392e-08,1.076209015523905e-06,4.7011689503166086e-08,0
791,2.7829069615911388e-08,1.076209015523905e-06,1.0528093038408861e-07,0
792,7.591391468606169e-09,1.076209015523905e-06,1.5916160853139384e-07,0
793,3.845870348796831e-09,1.076209015523905e-06,2.2057612965120316e-07,0
794,7.514420472191528e-09,1.076209015523905e-06,3.1673657952780846e-07,1
795,1.3321948574197276e-08,1.076209015523905e-06,4.878040514258027e-07,1
796,3.3711002337054445e-08,1.076209015523905e-06,6.991579976629456e-07,1
797,9.364598215917899e-08,1.076209015523905e-06,7.85254017840821e-07,1
798,1.5673320075340136e-07,1.076209015523905e-06,6.348407992465986e-07,1
799,1.359102813400329e-07,1.076209015523905e-06,3.489887186599671e-07,1
800,1.9613856497534217e-07,1.076209015523905e-06,4.1664843502465787e-07,1
801,2.950818913464426e-07,1.076209015523905e-06,6.711901086535574e-07,1
802,3.4768057538365576e-07,1.076209015523905e-06,6.833794246163444e-07,1
803,3.742659881434217e-07,1.076209015523905e-06,4.0574701185657827e-07,0
804,3.7120062751263317e-07,1.076209015523905e-06,6.482537248736685e-08,0
805,3.089764472286758e-07,1.076209015523905e-06,-1.117764472286758e-07,0
806,1.9722887513775114e-07,1.076209015523905e-06,-1.0421877513775113e-07,0
807,1.0209157889327249e-07,1.076209015523905e-06,-3.540397889327248e-08,0
808,6.385218401327188e-08,1.076209015523905e-06,1.1774615986728127e-08,0
809,9.993887009080789e-08,1.076209015523905e-06,1.9038129909192122e-08,0
810,2.5853073922467274e-07,1.076209015523905e-06,-1.770173922467275e-08,0
811,6.763390425190823e-07,1.076209015523905e-06,-1.2101004251908232e-07,0
812,1.5746384460636637e-06,1.076209015523905e-06,-2.846284460636637e-07,0
813,2.929220398081173e-06,1.076209015523905e-06,-3.6176039808117307e-07,0
814,3.9903568191398664e-06,1.076209015523905e-06,-1.9654681913986658e-07,0
815,3.903641357183074e-06,1.076209015523905e-06,1.7278642816926065e-08,0
816,2.950350464901763e-06,1.076209015523905e-06,-6.124046490176332e-08,0
817,1.8874723637666886e-06,1.076209015523905e-06,-2.457123637666888e-07,0
818,1.002012606177685e-06,1.076209015523905e-06,-2.1462660617768494e-07,0
819,4.1494185199803867e-07,1.076209015523905e-06,-7.955785199803864e-08,0
820,1.4999203136958858e-07,1.076209015523905e-06,-1.2517031369588571e-08,0
821,6.434310165116067e-08,1.076209015523905e-06,4.281498348839326e-09,0
822,3.0341449389418846e-08,1.076209015523905e-06,2.1212850610581157e-08,0
823,1.0664175872389949e-08,1.076209015523905e-06,4.203272412761005e-08,0
824,5.194645719425779e-09,1.076209015523905e-06,6.188315428057423e-08,0
825,1.1858088601454995e-08,1.076209015523905e-06,9.209691139854502e-08,0
826,2.0343659694396274e-08,1.076209015523905e-06,1.4866734030560372e-07,0
827,2.007841488683217e-08,1.076209015523905e-06,2.465495851131678e-07,0
828,2.3543708745406614e-08,1.076209015523905e-06,3.6127829125459334e-07,1
829,4.769018139984362e-08,1.076209015523905e-06,4.203538186001564e-07,1
830,6.795658442802621e-08,1.076209015523905e-06,3.774754155719738e-07,1
831,5.092236318417236e-08,1.076209015523905e-06,2.455466368158276e-07,1
832,1.2261324429361762e-07,1.076209015523905e-06,3.959127557063825e-07,1
833,2.2494654948426204e-07,1.076209015523905e-06,5.700254505157381e-07,1
834,3.202580738591035e-07,1.076209015523905e-06,4.727699261408965e-07,0
835,3.7735679868570437e-07,1.076209015523905e-06,1.625412013142957e-07,0
836,3.563666271945215e-07,1.076209015523905e-06,-9.32446271945215e-08,0
837,2.5237171210857696e-07,1.076209015523905e-06,-1.5038971210857697e-07,1
838,1.3903933276911096e-07,1.076209015523905e-06,-9.596753276911096e-08,1
839,6.744260394618544e-08,1.076209015523905e-06,-3.7262103946185436e-08,1
840,3.1494952240470685e-08,1.076209015523905e-06,3.612147759529312e-09,0
841,3.325663959849607e-08,1.076209015523905e-06,2.504366040150394e-08,0
842,9.538875240796461e-08,1.076209015523905e-06,2.5733247592035378e-08,0
843,2.6894866570928587e-07,1.076209015523905e-06,2.0938334290714167e-08,0
844,6.124614348116454e-07,1.076209015523905e-06,5.329856518835447e-08,0
845,1.0322373715261898e-06,1.076209015523905e-06,1.627426284738101e-07,0
846,1.2177001007903046e-06,1.076209015523905e-06,2.8896989920969537e-07,0
847,1.0474074918467408e-06,1.076209015523905e-06,2.694525081532592e-07,1
848,7.374397936978522e-07,1.076209015523905e-06,1.1155020630214779e-07,0
849,4.501128745937642e-07,1.076209015523905e-06,1.8401254062358356e-09,0
850,2.1812821033477193e-07,1.076209015523905e-06,4.800789665228065e-09,0
851,8.109878759232651e-08,1.076209015523905e-06,3.005921240767348e-08,0
852,3.187432137155053e-08,1.076209015523905e-06,2.6978278628449466e-08,0
853,1.7106994843421553e-08,1.076209015523905e-06,1.7727605156578446e-08,0
854,7.889570590421113e-09,1.076209015523905e-06,1.7511529409578888e-08,0
855,2.742773503897381e-09,1.076209015523905e-06,2.0581126496102622e-08,0
856,4.144501639510058e-09,1.076209015523905e-06,2.6453998360489942e-08,0
857,1.1918997494849659e-08,1.076209015523905e-06,3.7545702505150335e-08,0
858,2.076071059001548e-08,1.076209015523905e-06,5.818218940998452e-08,0
859,2.1819388731834342e-08,1.076209015523905e-06,1.0789061126816564e-07,0
860,1.9499587564371892e-08,1.076209015523905e-06,1.8730741243562813e-07,1
861,2.7137857961895818e-08,1.076209015523905e-06,2.613541420381042e-07,1
862,3.753327640788799e-08,1.076209015523905e-06,2.7738272359211197e-07,1
863,3.399783772922944e-08,1.076209015523905e-06,1.9899016227077056e-07,1
864,1.6020690073598881e-07,1.076209015523905e-06,3.1795009926401117e-07,0
865,3.474760250075011e-07,1.076209015523905e-06,3.436069749924989e-07,0
866,5.521883067988651e-07,1.076209015523905e-06,8.327669320113492e-08,0
867,6.201381055799189e-07,1.076209015523905e-06,-2.2475810557991895e-07,0
868,4.912506798573603e-07,1.076209015523905e-06,-3.106686798573603e-07,1
869,3.0000042263277536e-07,1.076209015523905e-06,-2.3003942263277536e-07,1
870,1.5681102920537512e-07,1.076209015523905e-06,-1.277264292053751e-07,1
871,6.548800632959928e-08,1.076209015523905e-06,-4.777600632959928e-08,1
872,2.0233293869575456e-08,1.076209015523905e-06,5.490061304245441e-10,0
873,1.2745775160243387e-08,1.076209015523905e-06,2.4570724839756617e-08,0
874,3.303099388496915e-08,1.076209015523905e-06,5.071320611503083e-08,0
875,8.924135595654556e-08,1.076209015523905e-06,1.1791564404345442e-07,0
876,1.8688797828875533e-07,1.076209015523905e-06,2.397100217112446e-07,0
877,2.712290955133261e-07,1.076209015523905e-06,3.42889904486674e-07,0
878,2.8206192653437066e-07,1.076209015523905e-06,3.161740734656293e-07,0
879,2.299324750871984e-07,1.076209015523905e-06,1.9273052491280164e-07,1
880,1.5499249522362346e-07,1.076209015523905e-06,9.612950477637653e-08,0
881,8.323221724015813e-08,1.076209015523905e-06,6.186778275984186e-08,0
882,3.1220048933355835e-08,1.076209015523905e-06,5.441985106664415e-08,0
883,8.206834479875272e-09,1.076209015523905e-06,4.368636552012472e-08,0
884,2.592851624745284e-09,1.076209015523905e-06,2.846484837525472e-08,0
885,1.2609734198506527e-09,1.076209015523905e-06,1.7346626580149346e-08,0
886,4.924323689773193e-10,1.076209015523905e-06,1.3757967631022679e-08,0
887,5.313216251111518e-10,1.076209015523905e-06,1.8017078374888848e-08,0
888,2.767269640085553e-09,1.076209015523905e-06,2.6678430359914448e-08,0
889,9.388851980126329e-09,1.076209015523905e-06,3.079614801987368e-08,0
890,1.8401939627983976e-08,1.076209015523905e-06,3.7296160372016013e-08,0
891,2.794788993455407e-08,1.076209015523905e-06,7.105121006544593e-08,1
892,4.7517907215447644e-08,1.076209015523905e-06,1.3779909278455237e-07,1
893,8.151722828920657e-08,1.076209015523905e-06,2.0669177171079347e-07,1
894,1.1592841922539694e-07,1.076209015523905e-06,2.1407758077460303e-07,1
895,1.1154384515175946e-07,1.076209015523905e-06,1.4038015484824054e-07,0
896,2.38487470274192e-07,1.076209015523905e-06,2.0860952972580797e-07,0
897,5.490446876502319e-07,1.076209015523905e-06,8.112231234976806e-08,0
898,8.039718382113459e-07,1.076209015523905e-06,-2.2979683821134591e-07,0
899,7.906793806417658e-07,1.076209015523905e-06,-4.243713806417658e-07,1
900,5.786970887380419e-07,1.076209015523905e-06,-4.0127208873804193e-07,1
901,3.4959871229936764e-07,1.076209015523905e-06,-2.7701401229936766e-07,1
902,1.6780695677244973e-07,1.076209015523905e-06,-1.3891535677244973e-07,1
903,5.540561609125872e-08,1.076209015523905e-06,-4.008281609125872e-08,1
904,1.1582666061582212e-08,1.076209015523905e-06,3.65553393841779e-09,0
905,3.268455466365296e-09,1.076209015523905e-06,2.3980044533634705e-08,0
906,8.136650774475024e-09,1.076209015523905e-06,7.039004922552497e-08,0
907,2.3290736287580224e-08,1.076209015523905e-06,1.9115026371241976e-07,0
908,4.1679717304253426e-08,1.076209015523905e-06,3.508532826957466e-07,0
909,5.066997485246218e-08,1.076209015523905e-06,3.927270251475378e-07,0
910,4.990054663516615e-08,1.076209015523905e-06,2.7118445336483385e-07,0
911,4.054750234110437e-08,1.076209015523905e-06,1.3796649765889564e-07,0
912,2.5037758466805444e-08,1.076209015523905e-06,8.147224153319455e-08,0
913,1.0771324181547338e-08,1.076209015523905e-06,6.626527581845266e-08,0
914,2.9150818499241e-09,1.076209015523905e-06,5.4260218150075896e-08,0
915,4.888920254513918e-10,1.076209015523905e-06,3.835030797454861e-08,0
916,7.534267913705081e-11,1.076209015523905e-06,2.153985732086295e-08,0
917,6.820624096221834e-11,1.076209015523905e-06,1.2564993759037783e-08,0
918,6.643644918067435e-10,1.076209015523905e-06,1.5641435508193256e-08,0
919,4.432098556090915e-09,1.076209015523905e-06,2.970490144390908e-08,0
920,1.5858580206552698e-08,1.076209015523905e-06,4.887921979344731e-08,0
921,3.446529927709197e-08,1.076209015523905e-06,6.138410072290803e-08,0
922,6.08726199386301e-08,1.076209015523905e-06,6.890538006136992e-08,0
923,1.168987436493217e-07,1.076209015523905e-06,8.937125635067829e-08,0
924,2.250104603074802e-07,1.076209015523905e-06,1.260085396925198e-07,0
925,3.6426472381275187e-07,1.076209015523905e-06,1.4363027618724814e-07,0
926,4.3198569776957036e-07,1.076209015523905e-06,1.1641630223042971e-07,0
927,3.305727544222365e-07,1.076209015523905e-06,7.22552455777635e-08,0
928,4.276602865728474e-07,1.076209015523905e-06,9.216171342715254e-08,0
929,7.944608909047869e-07,1.076209015523905e-06,-5.633589090478689e-08,0
930,9.621971537391877e-07,1.076209015523905e-06,-2.871181537391876e-07,0
931,8.38302830633802e-07,1.076209015523905e-06,-4.07213830633802e-07,1
932,5.753147228099371e-07,1.076209015523905e-06,-3.6649772280993714e-07,1
933,3.074596079001302e-07,1.076209015523905e-06,-2.2529040790013018e-07,1
934,1.1402075655026682e-07,1.076209015523905e-06,-8.471825655026681e-08,1
935,2.6361348658419838e-08,1.076209015523905e-06,-1.0118648658419836e-08,0
936,3.741567876305861e-09,1.076209015523905e-06,1.949343212369414e-08,0
937,1.36905516438283e-09,1.076209015523905e-06,5.083714483561717e-08,0
938,5.271899113522025e-09,1.076209015523905e-06,1.1860410088647799e-07,0
939,1.9622625614810728e-08,1.076209015523905e-06,2.301133743851893e-07,0
940,4.822434054648747e-08,1.076209015523905e-06,3.0956865945351255e-07,0
941,8.285671061697894e-08,1.076209015523905e-06,2.5219028938302107e-07,0
942,1.0641128876491703e-07,1.076209015523905e-06,1.0553871123508298e-07,0
943,9.576511576017081e-08,1.076209015523905e-06,1.5713884239829194e-08,0
944,5.769612491807162e-08,1.076209015523905e-06,1.0957675081928385e-08,0
945,2.439099035972829e-08,1.076209015523905e-06,2.828150964027171e-08,0
946,7.443442664464034e-09,1.076209015523905e-06,3.2670957335535973e-08,0
947,1.4809254425336124e-09,1.076209015523905e-06,2.355087455746639e-08,0
948,2.1107553507293411e-10,1.076209015523905e-06,1.2968124464927065e-08,0
949,8.782899725161722e-10,1.076209015523905e-06,1.0473410027483827e-08,0
950,8.206503299069495e-09,1.076209015523905e-06,1.6495196700930503e-08,0
951,3.9972864010684784e-08,1.076209015523905e-06,2.7260035989315214e-08,0
952,1.0858106126036043e-07,1.076209015523905e-06,4.2033938739639577e-08,0
953,1.9322315172346712e-07,1.076209015523905e-06,6.598484827653288e-08,0
954,2.988133702586711e-07,1.076209015523905e-06,9.599362974132888e-08,0
955,5.162138881921758e-07,1.076209015523905e-06,1.294771118078243e-07,0
956,8.97854688384436e-07,1.076209015523905e-06,1.5991531161556404e-07,0
957,1.2533418508768033e-06,1.076209015523905e-06,1.6255814912319676e-07,0
958,1.2719205874477642e-06,1.076209015523905e-06,1.0614941255223607e-07,0
959,8.865424057845369e-07,1.076209015523905e-06,2.5473594215463096e-08,0
960,5.754250861336751e-07,1.076209015523905e-06,1.5637891386632492e-07,0
961,8.712766053452673e-07,1.076209015523905e-06,1.0831339465473272e-07,0
962,8.88816615089739e-07,1.076209015523905e-06,-5.97526150897389e-08,0
963,6.744834450802153e-07,1.076209015523905e-06,-1.7919644508021533e-07,0
964,3.8186758442423787e-07,1.076209015523905e-06,-1.5254958442423788e-07,0
965,1.447763100389972e-07,1.076209015523905e-06,-5.8387910038997196e-08,0
966,3.3196525414121846e-08,1.076209015523905e-06,-4.4025414121847534e-11,0
967,5.1509133318708395e-09,1.076209015523905e-06,2.7443286668129158e-08,0
968,4.0634367701752585e-09,1.076209015523905e-06,6.356166322982474e-08,0
969,9.780494503223307e-09,1.076209015523905e-06,1.222985054967767e-07,0
970,2.2769750009506957e-08,1.076209015523905e-06,1.9175324999049305e-07,0
971,6.113720902976955e-08,1.076209015523905e-06,2.3583979097023048e-07,0
972,1.4200010594318525e-07,1.076209015523905e-06,1.8944289405681478e-07,0
973,2.5492150148628125e-07,1.076209015523905e-06,2.675649851371877e-08,0
974,3.3074658265459533e-07,1.076209015523905e-06,-1.4087658265459534e-07,1
975,2.9594185705554466e-07,1.076209015523905e-06,-1.7795885705554468e-07,1
976,1.852798966191588e-07,1.076209015523905e-06,-1.0915069661915879e-07,1
977,7.997412141489343e-08,1.076209015523905e-06,-3.019402141489342e-08,0
978,2.1612349350359006e-08,1.076209015523905e-06,1.0551650649640996e-08,0
979,3.2714129229624454e-09,1.076209015523905e-06,1.8888287077037556e-08,0
980,4.748379676499119e-10,1.076209015523905e-06,1.8076362032350086e-08,0
981,3.1435813064551024e-09,1.076209015523905e-06,1.77376186935449e-08,0
982,2.3353296127398324e-08,1.076209015523905e-06,1.730170387260168e-08,0
983,9.836004682004381e-08,1.076209015523905e-06,1.1788953179956188e-08,0
984,2.626011013230405e-07,1.076209015523905e-06,1.6048986769595252e-09,0
985,5.072717337568222e-07,1.076209015523905e-06,6.948266243177815e-09,0
986,8.534488342216082e-07,1.076209015523905e-06,7.551816577839172e-08,0
987,1.4838092438699268e-06,1.076209015523905e-06,2.140307561300733e-07,0
988,2.403101547047353e-06,1.076209015523905e-06,3.622684529526472e-07,0
989,3.0430641372735687e-06,1.076209015523905e-06,4.133058627264305e-07,0
990,2.77721487723198e-06,1.076209015523905e-06,2.846451227680198e-07,0
991,1.6997871862793262e-06,1.076209015523905e-06,1.1045281372067392e-07,0
992,3.935656531110449e-07,1.076209015523905e-06,2.5286934688895507e-07,0
993,4.859267918483525e-07,1.076209015523905e-06,2.4975520815164755e-07,0
994,4.177050365658258e-07,1.076209015523905e-06,1.2209696343417428e-07,0
995,2.715710453671127e-07,1.076209015523905e-06,1.6678954632887327e-08,0
996,1.2502114678188705e-07,1.076209015523905e-06,-3.313146781887059e-09,0
997,3.567678709884163e-08,1.076209015523905e-06,8.689612901158375e-09,0
998,6.3708177041024405e-09,1.076209015523905e-06,1.892388229589756e-08,0
999,4.785831468091895e-09,1.076209015523905e-06,3.8610168531908104e-08,0
1000,1.3379121080780254e-08,1.076209015523905e-06,7.452177891921974e-08,0
1001,2.2473422489387616e-08,1.076209015523905e-06,1.2071557751061238e-07,0
1002,3.4111633491954294e-08,1.076209015523905e-06,1.596663665080457e-07,0
1003,7.714216432560178e-08,1.076209015523905e-06,1.509938356743982e-07,0
1004,1.7666799648319332e-07,1.076209015523905e-06,4.856100351680669e-08,0
1005,3.032592336329755e-07,1.076209015523905e-06,-1.2255223363297551e-07,0
1006,3.6192339207230064e-07,1.076209015523905e-06,-2.396943920723006e-07,1
1007,3.0029155333244097e-07,1.076209015523905e-06,-2.2264575333244095e-07,1
1008,1.6882866674810094e-07,1.076209015523905e-06,-1.2075996674810094e-07,1
1009,5.900425786374848e-08,1.076209015523905e-06,-2.9018157863748477e-08,0
1010,1.1643872069634692e-08,1.076209015523905e-06,9.37402793036531e-09,0
1011,1.2266097420699228e-09,1.076209015523905e-06,1.6146990257930075e-08,0
1012,4.162351245392528e-10,1.076209015523905e-06,1.5745764875460748e-08,0
1013,4.2629176318564195e-09,1.076209015523905e-06,1.516518236814358e-08,0
1014,2.9082768906086647e-08,1.076209015523905e-06,1.2093131093913352e-08,0
1015,1.2203986796324573e-07,1.076209015523905e-06,-1.4416867963245732e-08,0
1016,3.333070218662489e-07,1.076209015523905e-06,-8.527302186624892e-08,0
1017,6.415321752838235e-07,1.076209015523905e-06,-1.2306417528382348e-07,0
1018,1.0789096607270959e-06,1.076209015523905e-06,-1.878966072709595e-08,0
1019,1.8359248691142304e-06,1.076209015523905e-06,1.5796513088576982e-07,0
1020,2.7162079226370968e-06,1.076209015523905e-06,3.091420773629034e-07,0
1021,2.993547696444093e-06,1.076209015523905e-06,3.856923035559074e-07,0
1022,2.2916459377519098e-06,1.076209015523905e-06,3.2082406224809023e-07,0
1023,1.142224445898737e-06,1.076209015523905e-06,1.6304555410126325e-07,0
