,P152L,max,diff,True
727,9.72117977891929e-08,1.074837602992724e-06,4.551192022108071e-07,0
728,7.591960630254149e-08,1.074837602992724e-06,4.671293936974585e-07,0
729,1.6592865573834673e-07,1.074837602992724e-06,3.687043442616533e-07,0
730,5.351518348654531e-07,1.074837602992724e-06,-8.898348654530916e-10,0
731,1.4494662522100443e-06,1.074837602992724e-06,-7.534252522100442e-07,1
732,2.874360220208832e-06,1.074837602992724e-06,-1.7087202202088319e-06,1
733,4.056929557807952e-06,1.074837602992724e-06,-2.3539195578079523e-06,1
734,3.832569380572605e-06,1.074837602992724e-06,-2.068429380572605e-06,1
735,2.237220831356315e-06,1.074837602992724e-06,-1.0551608313563148e-06,1
736,6.69166515387494e-07,1.074837602992724e-06,1.1244234846125059e-06,1
737,8.267911533580674e-07,1.074837602992724e-06,1.9027888466419322e-06,1
738,6.449872507311226e-07,1.074837602992724e-06,2.230422749268877e-06,1
739,3.459944785006685e-07,1.074837602992724e-06,1.8988155214993314e-06,1
740,1.5077677405996607e-07,1.074837602992724e-06,1.180223225940034e-06,1
741,5.986955822864351e-08,1.074837602992724e-06,5.636504417713565e-07,1
742,2.756301522477652e-08,1.074837602992724e-06,2.481009847752235e-07,1
743,5.295593336282949e-08,1.074837602992724e-06,1.2396306663717051e-07,0
744,1.7816016861073905e-07,1.074837602992724e-06,6.065483138926093e-08,0
745,4.947135155328973e-07,1.074837602992724e-06,7.014844671026016e-10,0
746,1.0217631997682336e-06,1.074837602992724e-06,4.873680023176636e-08,0
747,1.6534111478639143e-06,1.074837602992724e-06,4.792188521360858e-07,0
748,2.583824443406541e-06,1.074837602992724e-06,1.2653455565934589e-06,1
749,4.6675982117566685e-06,1.074837602992724e-06,1.830921788243331e-06,1
750,8.653566367074808e-06,1.074837602992724e-06,1.2895036329251935e-06,0
751,1.3247370875698512e-05,1.074837602992724e-06,-7.829708756985111e-07,0
752,1.490853529187557e-05,1.074837602992724e-06,-2.8424352918755707e-06,1
753,1.1867003224282695e-05,1.074837602992724e-06,-2.626033224282695e-06,1
754,6.708404257325541e-06,1.074837602992724e-06,-8.083642573255402e-07,1
755,2.811493715849965e-06,1.074837602992724e-06,3.1844628415003533e-07,0
756,9.451473738919571e-07,1.074837602992724e-06,4.0224262610804284e-07,1
757,2.775528796090908e-07,1.074837602992724e-06,2.6372612039090915e-07,0
758,8.272312505171088e-08,1.074837602992724e-06,2.3814787494828913e-07,0
759,3.6959261628310115e-08,1.074837602992724e-06,2.774657383716899e-07,0
760,3.768540832955791e-08,1.074837602992724e-06,3.162545916704421e-07,0
761,9.991338772633895e-08,1.074837602992724e-06,2.98559612273661e-07,0
762,3.282842493114153e-07,1.074837602992724e-06,1.5477275068858477e-07,0
763,8.45814560181286e-07,1.074837602992724e-06,-1.3047856018128591e-07,0
764,1.6172212123695518e-06,1.074837602992724e-06,-4.979612123695518e-07,0
765,2.163408831136578e-06,1.074837602992724e-06,-7.164188311365782e-07,0
766,1.8395017218088569e-06,1.074837602992724e-06,-4.771717218088568e-07,0
767,9.256169530231741e-07,1.074837602992724e-06,-7.348895302317415e-08,0
768,1.691406286720115e-07,1.074837602992724e-06,8.008053713279885e-07,1
769,1.9766256640044147e-07,1.074837602992724e-06,1.2952274335995585e-06,1
770,1.313171261719963e-07,1.074837602992724e-06,1.4846928738280035e-06,1
771,5.4344317470497525e-08,1.074837602992724e-06,1.2281456825295024e-06,1
772,1.7573375077931887e-08,1.074837602992724e-06,7.420946249220681e-07,1
773,7.458026517591989e-09,1.074837602992724e-06,3.5496997348240804e-07,1
774,1.58748157121388e-08,1.074837602992724e-06,1.575391842878612e-07,0
775,5.720958137006669e-08,1.074837602992724e-06,6.256641862993331e-08,0
776,1.7392505228495734e-07,1.074837602992724e-06,-2.2287052284957338e-08,0
777,4.092124098781634e-07,1.074837602992724e-06,-1.299664098781634e-07,0
778,7.569094434666559e-07,1.074837602992724e-06,-1.808994434666559e-07,0
779,1.314018460246937e-06,1.074837602992724e-06,-1.299384602469372e-07,0
780,2.464022264244479e-06,1.074837602992724e-06,-7.497226424447901e-08,0
781,4.752295805107272e-06,1.074837602992724e-06,-1.9805580510727116e-07,0
782,8.075710108737254e-06,1.074837602992724e-06,-8.795301087372534e-07,0
783,1.0488198909554995e-05,1.074837602992724e-06,-2.041938909554994e-06,1
784,9.632712874322893e-06,1.074837602992724e-06,-2.415982874322893e-06,1
785,6.10849440040046e-06,1.074837602992724e-06,-1.3587044004004595e-06,1
786,2.735829585756657e-06,1.074837602992724e-06,-1.5473958575665654e-07,0
787,9.262434837859337e-07,1.074837602992724e-06,2.4483651621406627e-07,0
788,2.596368795907082e-07,1.074837602992724e-06,1.872551204092918e-07,1
789,6.757444113739346e-08,1.074837602992724e-06,1.1185455886260655e-07,1
790,1.8384523493911508e-08,1.074837602992724e-06,1.046924765060885e-07,0
791,6.489673617136056e-09,1.074837602992724e-06,1.2662032638286394e-07,0
792,9.537058159635737e-09,1.074837602992724e-06,1.5721594184036428e-07,0
793,3.977294469385733e-08,1.074837602992724e-06,1.8464905530614266e-07,0
794,1.367216991831927e-07,1.074837602992724e-06,1.8752930081680728e-07,0
795,3.537486312418517e-07,1.074837602992724e-06,1.4737736875814835e-07,0
796,6.763908763174586e-07,1.074837602992724e-06,5.647812368254143e-08,0
797,8.540812273566047e-07,1.074837602992724e-06,2.4818772643395294e-08,0
798,6.599506520593955e-07,1.074837602992724e-06,1.316233479406045e-07,0
799,3.063132989233672e-07,1.074837602992724e-06,1.785857010766328e-07,0
800,1.0026446091976624e-07,1.074837602992724e-06,5.125225390802338e-07,1
801,1.1318447261937812e-07,1.074837602992724e-06,8.530875273806219e-07,1
802,7.223410651001144e-08,1.074837602992724e-06,9.588258934899887e-07,1
803,2.8015199614737226e-08,1.074837602992724e-06,7.519978003852628e-07,1
804,7.0963691365440384e-09,1.074837602992724e-06,4.2892963086345596e-07,1
805,4.2430061673923416e-09,1.074837602992724e-06,1.9295699383260766e-07,1
806,1.4465975558188423e-08,1.074837602992724e-06,7.854412444181158e-08,0
807,4.1529648921198016e-08,1.074837602992724e-06,2.5157951078801997e-08,0
808,9.380558280155287e-08,1.074837602992724e-06,-1.817878280155286e-08,0
809,1.8233242789673915e-07,1.074837602992724e-06,-6.335542789673914e-08,0
810,3.6212661219047645e-07,1.074837602992724e-06,-1.2129761219047646e-07,1
811,7.88594130900082e-07,1.074837602992724e-06,-2.3326513090008208e-07,1
812,1.682067200116845e-06,1.074837602992724e-06,-3.92057200116845e-07,1
813,3.1958088040676844e-06,1.074837602992724e-06,-6.283488040676847e-07,1
814,4.848078813208376e-06,1.074837602992724e-06,-1.0542688132083765e-06,1
815,5.319813659613287e-06,1.074837602992724e-06,-1.3988936596132877e-06,1
816,4.030623194009292e-06,1.074837602992724e-06,-1.1415131940092922e-06,1
817,2.100647954836557e-06,1.074837602992724e-06,-4.5888795483655736e-07,0
818,7.929678738414009e-07,1.074837602992724e-06,-5.581873841400912e-09,0
819,2.405554455852261e-07,1.074837602992724e-06,9.482855441477393e-08,0
820,6.883938830814785e-08,1.074837602992724e-06,6.863561169185216e-08,0
821,2.3793216414405247e-08,1.074837602992724e-06,4.483138358559475e-08,0
822,7.898176982502833e-09,1.074837602992724e-06,4.365612301749717e-08,0
823,1.9652533858352507e-09,1.074837602992724e-06,5.073164661416475e-08,0
824,4.023383942993992e-09,1.074837602992724e-06,6.305441605700601e-08,0
825,2.4809879143424217e-08,1.074837602992724e-06,7.914512085657579e-08,0
826,1.0491138681765794e-07,1.074837602992724e-06,6.409961318234206e-08,0
827,2.8676994410492713e-07,1.074837602992724e-06,-2.0141944104927137e-08,0
828,5.048478016724193e-07,1.074837602992724e-06,-1.2002580167241934e-07,0
829,5.907932912391935e-07,1.074837602992724e-06,-1.2274929123919345e-07,0
830,4.803088728822601e-07,1.074837602992724e-06,-3.487687288226008e-08,0
831,2.695835783353852e-07,1.074837602992724e-06,2.6885421664614778e-08,0
832,9.840255957045923e-08,1.074837602992724e-06,4.2012344042954085e-07,1
833,1.2858347572294978e-07,1.074837602992724e-06,6.663885242770503e-07,1
834,9.234667801576362e-08,1.074837602992724e-06,7.006813219842364e-07,1
835,3.56160171385889e-08,1.074837602992724e-06,5.042819828614112e-07,1
836,7.408839598566387e-09,1.074837602992724e-06,2.557131604014336e-07,1
837,2.453454348560435e-09,1.074837602992724e-06,9.952854565143956e-08,1
838,8.007277728595734e-09,1.074837602992724e-06,3.5064522271404275e-08,0
839,2.4853305084758956e-08,1.074837602992724e-06,5.327194915241047e-09,0
840,5.6688664678109786e-08,1.074837602992724e-06,-2.158156467810979e-08,0
841,1.1187267875613381e-07,1.074837602992724e-06,-5.3572378756133805e-08,0
842,2.2377336139127865e-07,1.074837602992724e-06,-1.0265136139127866e-07,1
843,4.594657674191203e-07,1.074837602992724e-06,-1.6957876741912025e-07,1
844,8.78492550900939e-07,1.074837602992724e-06,-2.127325509009391e-07,0
845,1.435534806942238e-06,1.074837602992724e-06,-2.405548069422382e-07,0
846,1.8180858514427204e-06,1.074837602992724e-06,-3.114158514427205e-07,1
847,1.6547892880775636e-06,1.074837602992724e-06,-3.3792928807756357e-07,1
848,1.0435272982948735e-06,1.074837602992724e-06,-1.9453729829487354e-07,0
849,4.55554535476276e-07,1.074837602992724e-06,-3.6015354762759478e-09,0
850,1.4999741852591492e-07,1.074837602992724e-06,7.293158147408508e-08,0
851,4.7230528022356326e-08,1.074837602992724e-06,6.392747197764367e-08,0
852,2.1061836116309122e-08,1.074837602992724e-06,3.779076388369088e-08,0
853,1.072261752691915e-08,1.074837602992724e-06,2.411198247308085e-08,0
854,3.3800384359990315e-09,1.074837602992724e-06,2.2021061564000966e-08,0
855,9.845712294996837e-10,1.074837602992724e-06,2.233932877050032e-08,0
856,5.713664301847517e-09,1.074837602992724e-06,2.4884835698152485e-08,0
857,3.7080206568563684e-08,1.074837602992724e-06,1.2384493431436313e-08,0
858,1.3746006715030154e-07,1.074837602992724e-06,-5.851716715030154e-08,0
859,3.2090711153529945e-07,1.074837602992724e-06,-1.9119711153529946e-07,1
860,5.357974151519696e-07,1.074837602992724e-06,-3.2899041515196963e-07,1
861,6.836628032582352e-07,1.074837602992724e-06,-3.951708032582352e-07,1
862,6.395837487628048e-07,1.074837602992724e-06,-3.246677487628049e-07,1
863,4.0542068790976356e-07,1.074837602992724e-06,-1.7243268790976357e-07,1
864,2.322524875067707e-07,1.074837602992724e-06,2.459045124932293e-07,0
865,2.702236936796834e-07,1.074837602992724e-06,4.208593063203166e-07,0
866,1.6055888635709094e-07,1.074837602992724e-06,4.7490611364290906e-07,1
867,4.9949856755210586e-08,1.074837602992724e-06,3.454301432447894e-07,1
868,8.511073905773611e-09,1.074837602992724e-06,1.7207092609422638e-07,1
869,1.4609101905195553e-09,1.074837602992724e-06,6.850008980948045e-08,1
870,3.411728851438094e-09,1.074837602992724e-06,2.5672871148561902e-08,1
871,1.1653464339436606e-08,1.074837602992724e-06,6.058535660563394e-09,0
872,3.033935024514596e-08,1.074837602992724e-06,-9.557050245145963e-09,0
873,6.380139259256075e-08,1.074837602992724e-06,-2.6484892592560752e-08,0
874,1.1687696817929075e-07,1.074837602992724e-06,-3.3132768179290764e-08,0
875,2.0152617077233254e-07,1.074837602992724e-06,5.630829227667442e-09,0
876,3.1337948443951216e-07,1.074837602992724e-06,1.132185155604878e-07,0
877,4.1578706092743074e-07,1.074837602992724e-06,1.9833193907256933e-07,0
878,4.407762132962989e-07,1.074837602992724e-06,1.574597867037011e-07,0
879,3.4186840374735745e-07,1.074837602992724e-06,8.079459625264258e-08,0
880,1.8046286659258987e-07,1.074837602992724e-06,7.065913340741012e-08,0
881,6.294382144061014e-08,1.074837602992724e-06,8.215617855938986e-08,0
882,1.603151214593987e-08,1.074837602992724e-06,6.960838785406012e-08,0
883,4.84018763901613e-09,1.074837602992724e-06,4.7053012360983864e-08,0
884,2.651111513616236e-09,1.074837602992724e-06,2.8406588486383767e-08,0
885,1.2304140369314169e-09,1.074837602992724e-06,1.7377185963068583e-08,0
886,3.6666755697445784e-10,1.074837602992724e-06,1.3883732443025541e-08,0
887,1.209478373915443e-09,1.074837602992724e-06,1.7338921626084557e-08,0
888,1.0169224170006233e-08,1.074837602992724e-06,1.927647582999377e-08,0
889,4.851708343000449e-08,1.074837602992724e-06,-8.332083430004483e-09,0
890,1.499733079710533e-07,1.074837602992724e-06,-9.427520797105331e-08,1
891,3.6103694051953727e-07,1.074837602992724e-06,-2.620378405195373e-07,1
892,7.002679749418576e-07,1.074837602992724e-06,-5.149509749418576e-07,1
893,9.99734288814923e-07,1.074837602992724e-06,-7.115252888149229e-07,1
894,9.90426703277497e-07,1.074837602992724e-06,-6.60420703277497e-07,1
895,6.585729747718273e-07,1.074837602992724e-06,-4.0664897477182726e-07,1
896,4.360292087635116e-07,1.074837602992724e-06,1.1067791236488409e-08,0
897,4.6597341716575423e-07,1.074837602992724e-06,1.6419358283424573e-07,0
898,2.7166635123424076e-07,1.074837602992724e-06,3.0250864876575923e-07,0
899,9.124655800796474e-08,1.074837602992724e-06,2.7506144199203526e-07,0
900,2.0023051305129927e-08,1.074837602992724e-06,1.5740194869487006e-07,0
901,3.5858927011994093e-09,1.074837602992724e-06,6.899880729880058e-08,0
902,1.010046467550853e-09,1.074837602992724e-06,2.7881553532449147e-08,1
903,2.2093212765127963e-09,1.074837602992724e-06,1.3113478723487203e-08,0
904,6.8307121717252355e-09,1.074837602992724e-06,8.407487828274766e-09,0
905,1.617886735608359e-08,1.074837602992724e-06,1.106963264391641e-08,0
906,3.259343675105194e-08,1.074837602992724e-06,4.593326324894806e-08,0
907,5.63081852675374e-08,1.074837602992724e-06,1.5813281473246257e-07,0
908,7.594089641901219e-08,1.074837602992724e-06,3.1659210358098785e-07,0
909,8.475078450340796e-08,1.074837602992724e-06,3.58646215496592e-07,0
910,8.513986910114716e-08,1.074837602992724e-06,2.3594513089885284e-07,0
911,6.702080148073975e-08,1.074837602992724e-06,1.1149319851926026e-07,0
912,3.350316389404728e-08,1.074837602992724e-06,7.30068361059527e-08,0
913,9.543307511300697e-09,1.074837602992724e-06,6.749329248869929e-08,0
914,1.6375644490025375e-09,1.074837602992724e-06,5.553773555099746e-08,0
915,2.75992567179736e-10,1.074837602992724e-06,3.8563207432820266e-08,0
916,1.0994691320623806e-10,1.074837602992724e-06,2.1505253086793763e-08,0
917,1.2245326509230384e-10,1.074837602992724e-06,1.2510746734907697e-08,0
918,4.519446319637728e-10,1.074837602992724e-06,1.5853855368036227e-08,0
919,2.7996666948944104e-09,1.074837602992724e-06,3.1337333305105584e-08,0
920,1.714977994184064e-08,1.074837602992724e-06,4.758802005815937e-08,0
921,7.108412664370103e-08,1.074837602992724e-06,2.4765273356298965e-08,0
922,2.1468146729927343e-07,1.074837602992724e-06,-8.490346729927342e-08,0
923,5.290724269580272e-07,1.074837602992724e-06,-3.228024269580272e-07,1
924,1.020307888789742e-06,1.074837602992724e-06,-6.69288888789742e-07,1
925,1.4456876524954525e-06,1.074837602992724e-06,-9.377926524954525e-07,1
926,1.4721206017801603e-06,1.074837602992724e-06,-9.237186017801602e-07,1
927,1.0180919960668506e-06,1.074837602992724e-06,-6.152639960668506e-07,1
928,6.151471561731862e-07,1.074837602992724e-06,-9.532515617318621e-08,0
929,6.963242604520822e-07,1.074837602992724e-06,4.180073954791787e-08,0
930,4.544152529252311e-07,1.074837602992724e-06,2.2066374707476898e-07,0
931,1.8860454442533106e-07,1.074837602992724e-06,2.424844555746689e-07,0
932,5.653871362008829e-08,1.074837602992724e-06,1.522782863799117e-07,0
933,1.2748420723353876e-08,1.074837602992724e-06,6.942077927664612e-08,0
934,2.099340304825631e-09,1.074837602992724e-06,2.720315969517437e-08,1
935,3.8791879498354236e-10,1.074837602992724e-06,1.585478120501646e-08,0
936,6.250562057837182e-10,1.074837602992724e-06,2.2609943794216284e-08,0
937,1.868102996902221e-09,1.074837602992724e-06,5.0338097003097776e-08,0
938,4.663663011386787e-09,1.074837602992724e-06,1.1921233698861323e-07,0
939,8.508537148850276e-09,1.074837602992724e-06,2.4122746285114974e-07,0
940,1.2327024308463728e-08,1.074837602992724e-06,3.4546597569153627e-07,0
941,1.9135693104039368e-08,1.074837602992724e-06,3.1591130689596064e-07,0
942,2.8262439995349045e-08,1.074837602992724e-06,1.8368756000465097e-07,0
943,2.8400511645509952e-08,1.074837602992724e-06,8.307848835449005e-08,0
944,1.9383829049944863e-08,1.074837602992724e-06,4.9269970950055143e-08,0
945,1.0376332589601835e-08,1.074837602992724e-06,4.2296167410398164e-08,0
946,4.182934910897768e-09,1.074837602992724e-06,3.593146508910224e-08,0
947,1.572817463399199e-09,1.074837602992724e-06,2.34589825366008e-08,0
948,1.3350206317765361e-09,1.074837602992724e-06,1.1844179368223464e-08,0
949,2.506281800634309e-09,1.074837602992724e-06,8.845418199365692e-09,0
950,5.587695609325513e-09,1.074837602992724e-06,1.9114004390674485e-08,0
951,9.93639067253531e-09,1.074837602992724e-06,5.729650932746469e-08,0
952,2.6941676652317106e-08,1.074837602992724e-06,1.236733233476829e-07,0
953,9.900206742866948e-08,1.074837602992724e-06,1.6020593257133052e-07,0
954,3.046082562596055e-07,1.074837602992724e-06,9.019874374039451e-08,0
955,7.414940235106404e-07,1.074837602992724e-06,-9.580302351064033e-08,0
956,1.441887946596585e-06,1.074837602992724e-06,-3.8411794659658493e-07,0
957,2.2121110262111737e-06,1.074837602992724e-06,-7.962110262111736e-07,1
958,2.4755707126287624e-06,1.074837602992724e-06,-1.0975007126287622e-06,1
959,1.8015716453717632e-06,1.074837602992724e-06,-8.895556453717631e-07,1
960,7.987891008876645e-07,1.074837602992724e-06,-6.698510088766449e-08,0
961,9.467221155316635e-07,1.074837602992724e-06,3.286788446833659e-08,0
962,6.567495825264054e-07,1.074837602992724e-06,1.7231441747359467e-07,0
963,2.9117144174342564e-07,1.074837602992724e-06,2.0411555825657436e-07,0
964,9.046027041297436e-08,1.074837602992724e-06,1.3885772958702563e-07,0
965,2.1189634482965768e-08,1.074837602992724e-06,6.519876551703423e-08,0
966,3.651962856791365e-09,1.074837602992724e-06,2.9500537143208633e-08,0
967,3.98664161846925e-10,1.074837602992724e-06,3.219553583815307e-08,0
968,5.0275532660745966e-11,1.074837602992724e-06,6.757482446733926e-08,0
969,2.1367835019912762e-10,1.074837602992724e-06,1.3186532164980087e-07,0
970,1.5318332126334675e-09,1.074837602992724e-06,2.1299116678736654e-07,0
971,6.867581224479748e-09,1.074837602992724e-06,2.901094187755203e-07,0
972,1.789448379949759e-08,1.074837602992724e-06,3.1354851620050245e-07,0
973,3.1088781535546515e-08,1.074837602992724e-06,2.505892184644535e-07,0
974,4.2353892142758326e-08,1.074837602992724e-06,1.4751610785724165e-07,1
975,4.915647290774233e-08,1.074837602992724e-06,6.882652709225765e-08,0
976,4.754752711376885e-08,1.074837602992724e-06,2.8581672886231156e-08,0
977,3.2232810313625126e-08,1.074837602992724e-06,1.754728968637488e-08,0
978,1.5652126930447833e-08,1.074837602992724e-06,1.651187306955217e-08,0
979,1.0751233793055958e-08,1.074837602992724e-06,1.1408466206944044e-08,0
980,1.0450355580024088e-08,1.074837602992724e-06,8.100844419975911e-09,0
981,1.2477118298087636e-08,1.074837602992724e-06,8.404081701912365e-09,0
982,1.8497382082603602e-08,1.074837602992724e-06,2.21576179173964e-08,0
983,2.2692933915233544e-08,1.074837602992724e-06,8.745606608476647e-08,0
984,4.713289265154356e-08,1.074837602992724e-06,2.1707310734845646e-07,0
985,1.6501236823269383e-07,1.074837602992724e-06,3.492076317673062e-07,0
986,5.143580337635831e-07,1.074837602992724e-06,4.146089662364169e-07,0
987,1.2760445238718141e-06,1.074837602992724e-06,4.21795476128186e-07,0
988,2.533556768786552e-06,1.074837602992724e-06,2.3181323121344836e-07,0
989,3.8779552976033804e-06,1.074837602992724e-06,-4.215852976033812e-07,0
990,4.117575614325797e-06,1.074837602992724e-06,-1.0557156143257973e-06,1
991,2.7284161095758912e-06,1.074837602992724e-06,-9.181761095758911e-07,1
992,6.625997221864407e-07,1.074837602992724e-06,-1.6164722186440723e-08,0
993,7.053001445884959e-07,1.074837602992724e-06,3.038185541150416e-08,0
994,4.4348949268671493e-07,1.074837602992724e-06,9.631250731328512e-08,0
995,1.7943536271902605e-07,1.074837602992724e-06,1.0881463728097395e-07,0
996,5.1671027298330455e-08,1.074837602992724e-06,7.003697270166953e-08,0
997,1.1279382022051559e-08,1.074837602992724e-06,3.3087017977948446e-08,0
998,1.6953679721742678e-09,1.074837602992724e-06,2.3599332027825732e-08,0
999,1.4715136508131055e-10,1.074837602992724e-06,4.324884863491869e-08,0
1000,3.596513195448289e-11,1.074837602992724e-06,8.786493486804552e-08,0
1001,4.5674507383875726e-10,1.074837602992724e-06,1.4273225492616124e-07,0
1002,3.4169810797040643e-09,1.074837602992724e-06,1.9036101892029593e-07,0
1003,1.304476205576593e-08,1.074837602992724e-06,2.1509123794423407e-07,0
1004,2.8490495989310188e-08,1.074837602992724e-06,1.9673850401068982e-07,1
1005,4.153063480049144e-08,1.074837602992724e-06,1.3917636519950855e-07,1
1006,4.6529762226348284e-08,1.074837602992724e-06,7.569923777365171e-08,0
1007,4.7855472425120184e-08,1.074837602992724e-06,2.9790327574879824e-08,0
1008,4.446577026112148e-08,1.074837602992724e-06,3.6029297388785228e-09,0
1009,2.992371228069562e-08,1.074837602992724e-06,6.238771930438082e-11,0
1010,2.0018756739362712e-08,1.074837602992724e-06,9.991432606372893e-10,0
1011,1.9644360175104808e-08,1.074837602992724e-06,-2.270760175104809e-09,0
1012,1.5402940686285238e-08,1.074837602992724e-06,7.590593137147615e-10,0
1013,1.1468532107938108e-08,1.074837602992724e-06,7.959567892061891e-09,0
1014,1.3044533444316232e-08,1.074837602992724e-06,2.813136655568377e-08,0
1015,2.3625648373435667e-08,1.074837602992724e-06,8.399735162656434e-08,0
1016,7.4910056322734e-08,1.074837602992724e-06,1.7312394367726599e-07,0
1017,2.465318714159513e-07,1.074837602992724e-06,2.7193612858404877e-07,0
1018,6.92922681714465e-07,1.074837602992724e-06,3.67197318285535e-07,0
1019,1.545824597769309e-06,1.074837602992724e-06,4.480654022306912e-07,0
1020,2.6953264259967925e-06,1.074837602992724e-06,3.300235740032077e-07,0
1021,3.5255791438354536e-06,1.074837602992724e-06,-1.4633914383545315e-07,0
1022,3.1460016305624767e-06,1.074837602992724e-06,-5.335316305624767e-07,0
1023,1.7405326315445073e-06,1.074837602992724e-06,-4.3526263154450704e-07,1
