,R248Q,max,diff,True
726,3.589232934207049e-06,1.277167689503329e-06,-2.9034879342070486e-06,1
727,2.2580781161657714e-06,1.277167689503329e-06,-1.7057471161657714e-06,1
728,1.0186757518261306e-06,1.277167689503329e-06,-4.756267518261306e-07,0
729,3.615503448271943e-07,1.277167689503329e-06,1.730826551728057e-07,0
730,1.8666520508367003e-07,1.277167689503329e-06,3.4759679491632996e-07,0
731,3.140659593843105e-07,1.277167689503329e-06,3.8197504061568955e-07,0
732,7.222584252046351e-07,1.277167689503329e-06,4.433815747953648e-07,0
733,1.3324164525795384e-06,1.277167689503329e-06,3.7059354742046153e-07,0
734,1.682479330831806e-06,1.277167689503329e-06,8.166066916819422e-08,0
735,1.334121725912795e-06,1.277167689503329e-06,-1.5206172591279506e-07,0
736,1.8015724286800224e-06,1.277167689503329e-06,-7.982428680022365e-09,0
737,2.9330531299794187e-06,1.277167689503329e-06,-2.034731299794192e-07,0
738,3.5710447677776924e-06,1.277167689503329e-06,-6.956347677776925e-07,0
739,3.4753886373730316e-06,1.277167689503329e-06,-1.2305786373730316e-06,1
740,2.627087925731301e-06,1.277167689503329e-06,-1.296087925731301e-06,1
741,1.4859344276785343e-06,1.277167689503329e-06,-8.624144276785343e-07,1
742,6.219853799949918e-07,1.277167689503329e-06,-3.4632137999499173e-07,1
743,2.3643750074369287e-07,1.277167689503329e-06,-5.951850074369287e-08,0
744,2.6496425399611703e-07,1.277167689503329e-06,-2.6149253996117042e-08,0
745,7.080604646440972e-07,1.277167689503329e-06,-2.1264546464409725e-07,0
746,1.6033459885064515e-06,1.277167689503329e-06,-5.328459885064515e-07,1
747,2.7517382775068384e-06,1.277167689503329e-06,-6.191082775068382e-07,0
748,3.941475931852046e-06,1.277167689503329e-06,-9.230593185204608e-08,0
749,5.661984879942888e-06,1.277167689503329e-06,8.365351200571111e-07,0
750,8.618069076103262e-06,1.277167689503329e-06,1.3250009238967386e-06,0
751,1.1634691603267484e-05,1.277167689503329e-06,8.29708396732516e-07,0
752,1.1963513390027561e-05,1.277167689503329e-06,1.025866099724384e-07,0
753,9.05086080862262e-06,1.277167689503329e-06,1.9010919137738037e-07,0
754,5.3655207016696415e-06,1.277167689503329e-06,5.34519298330359e-07,0
755,3.1913013642779324e-06,1.277167689503329e-06,-6.136136427793225e-08,0
756,2.8249785050758204e-06,1.277167689503329e-06,-1.4775885050758204e-06,1
757,3.1117282657500648e-06,1.277167689503329e-06,-2.570449265750065e-06,1
758,2.7790623519224016e-06,1.277167689503329e-06,-2.4581913519224016e-06,1
759,1.7378849321257004e-06,1.277167689503329e-06,-1.4234599321257005e-06,1
760,7.763549357494141e-07,1.277167689503329e-06,-4.224149357494141e-07,0
761,3.2086852901837484e-07,1.277167689503329e-06,7.760447098162513e-08,0
762,3.1314053739213464e-07,1.277167689503329e-06,1.6991646260786542e-07,0
763,7.224354809777165e-07,1.277167689503329e-06,-7.09948097771639e-09,0
764,1.612765167530732e-06,1.277167689503329e-06,-4.93505167530732e-07,0
765,2.6685284560579377e-06,1.277167689503329e-06,-1.221538456057938e-06,1
766,3.0168490535988e-06,1.277167689503329e-06,-1.6545190535987998e-06,1
767,2.175539953805633e-06,1.277167689503329e-06,-1.3234119538056331e-06,1
768,1.5744042931531138e-06,1.277167689503329e-06,-6.044582931531138e-07,1
769,2.3181340875671457e-06,1.277167689503329e-06,-8.252440875671458e-07,0
770,2.7097632592966217e-06,1.277167689503329e-06,-1.0937532592966218e-06,1
771,2.7245657485617857e-06,1.277167689503329e-06,-1.4420757485617857e-06,1
772,2.220399068437077e-06,1.277167689503329e-06,-1.460731068437077e-06,1
773,1.3556927062963379e-06,1.277167689503329e-06,-9.932647062963378e-07,1
774,5.822832660714696e-07,1.277167689503329e-06,-4.088692660714696e-07,1
775,1.9398206248519552e-07,1.277167689503329e-06,-7.420606248519552e-08,0
776,1.3411001341094039e-07,1.277167689503329e-06,1.7527986589059612e-08,0
777,2.8267490292221297e-07,1.277167689503329e-06,-3.428902922212957e-09,0
778,5.907311378276354e-07,1.277167689503329e-06,-1.4721137827635321e-08,0
779,1.0446765598136543e-06,1.277167689503329e-06,1.3940344018634564e-07,0
780,1.7839762957640598e-06,1.277167689503329e-06,6.050737042359402e-07,1
781,3.212676302370385e-06,1.277167689503329e-06,1.3415636976296156e-06,1
782,5.360648792637818e-06,1.277167689503329e-06,1.8355312073621818e-06,1
783,6.9294329180347735e-06,1.277167689503329e-06,1.5168270819652278e-06,1
784,6.42498595757354e-06,1.277167689503329e-06,7.917440424264606e-07,0
785,4.287427956694124e-06,1.277167689503329e-06,4.623620433058768e-07,0
786,2.255952643084077e-06,1.277167689503329e-06,3.2513735691592346e-07,0
787,1.2879920665185788e-06,1.277167689503329e-06,-1.169120665185788e-07,0
788,1.2189813708118498e-06,1.277167689503329e-06,-7.720893708118498e-07,1
789,1.3967599336956645e-06,1.277167689503329e-06,-1.2173309336956644e-06,1
790,1.2426451930817026e-06,1.277167689503329e-06,-1.1195681930817026e-06,1
791,7.648350785895095e-07,1.277167689503329e-06,-6.317250785895095e-07,1
792,3.590312954203064e-07,1.277167689503329e-06,-1.922782954203064e-07,0
793,2.408948112638016e-07,1.277167689503329e-06,-1.6472811263801603e-08,0
794,4.437309252428709e-07,1.277167689503329e-06,-1.1947992524287092e-07,0
795,1.0701492860839022e-06,1.277167689503329e-06,-5.690232860839022e-07,1
796,2.182981408293463e-06,1.277167689503329e-06,-1.450112408293463e-06,1
797,3.339635804949583e-06,1.277167689503329e-06,-2.460735804949583e-06,1
798,3.543346374900133e-06,1.277167689503329e-06,-2.751772374900133e-06,1
799,2.389404137453393e-06,1.277167689503329e-06,-1.904505137453393e-06,1
800,1.1528760494293267e-06,1.277167689503329e-06,-5.400890494293267e-07,1
801,1.47347696466532e-06,1.277167689503329e-06,-5.0720496466532e-07,0
802,1.4895272478333832e-06,1.277167689503329e-06,-4.5846724783338303e-07,0
803,1.4136467415685092e-06,1.277167689503329e-06,-6.336337415685092e-07,1
804,1.185697569095381e-06,1.277167689503329e-06,-7.496715690953811e-07,1
805,7.501480525349093e-07,1.277167689503329e-06,-5.529480525349093e-07,1
806,3.222936194731381e-07,1.277167689503329e-06,-2.292835194731381e-07,1
807,1.0145856578926519e-07,1.277167689503329e-06,-3.4770965789265174e-08,0
808,5.1066597672034316e-08,1.277167689503329e-06,2.4560202327965692e-08,0
809,7.111856726709084e-08,1.277167689503329e-06,4.7858432732909164e-08,0
810,1.3735080084258829e-07,1.277167689503329e-06,1.034781991574117e-07,1
811,2.959788138067877e-07,1.277167689503329e-06,2.593501861932123e-07,1
812,6.804646158715297e-07,1.277167689503329e-06,6.095453841284703e-07,1
813,1.484394714799998e-06,1.277167689503329e-06,1.0830652852000017e-06,1
814,2.554749580171874e-06,1.277167689503329e-06,1.2390604198281257e-06,1
815,3.129563248712495e-06,1.277167689503329e-06,7.913567512875047e-07,1
816,2.6640403237460417e-06,1.277167689503329e-06,2.2506967625395814e-07,0
817,1.6181703759505129e-06,1.277167689503329e-06,2.3589624049486974e-08,0
818,7.806001459882519e-07,1.277167689503329e-06,6.7858540117481535e-09,0
819,4.064403261366121e-07,1.277167689503329e-06,-7.105632613661208e-08,0
820,3.4157022454311713e-07,1.277167689503329e-06,-2.0409522454311712e-07,1
821,3.655696597359769e-07,1.277167689503329e-06,-2.969450597359769e-07,1
822,3.217023462563005e-07,1.277167689503329e-06,-2.701480462563005e-07,1
823,2.1381715369503414e-07,1.277167689503329e-06,-1.6112025369503415e-07,1
824,1.528146662409722e-07,1.277167689503329e-06,-8.57368662409722e-08,1
825,2.1968566726069984e-07,1.277167689503329e-06,-1.1573066726069983e-07,0
826,4.687660320253293e-07,1.277167689503329e-06,-2.9975503202532926e-07,1
827,1.0017384698059808e-06,1.277167689503329e-06,-7.351104698059808e-07,1
828,1.8913497720216111e-06,1.277167689503329e-06,-1.506527772021611e-06,1
829,2.8274588454302437e-06,1.277167689503329e-06,-2.359414845430244e-06,1
830,2.960914157389522e-06,1.277167689503329e-06,-2.515482157389522e-06,1
831,1.951778106331219e-06,1.277167689503329e-06,-1.6553091063312192e-06,1
832,6.422047944712773e-07,1.277167689503329e-06,-1.236787944712772e-07,0
833,7.242431284728344e-07,1.277167689503329e-06,7.07288715271657e-08,0
834,6.077342086266389e-07,1.277167689503329e-06,1.8529379137336109e-07,0
835,4.954517241674889e-07,1.277167689503329e-06,4.4446275832511194e-08,0
836,3.980152855936636e-07,1.277167689503329e-06,-1.348932855936636e-07,0
837,2.5327897846245087e-07,1.277167689503329e-06,-1.5129697846245088e-07,1
838,1.076962337972214e-07,1.277167689503329e-06,-6.46244337972214e-08,1
839,3.217514855225556e-08,1.277167689503329e-06,-1.9946485522555547e-09,0
840,1.3221212481775204e-08,1.277167689503329e-06,2.188588751822479e-08,0
841,1.221659345403089e-08,1.277167689503329e-06,4.608370654596912e-08,0
842,2.4391300180730864e-08,1.277167689503329e-06,9.673069981926913e-08,1
843,7.751995342549838e-08,1.277167689503329e-06,2.1236704657450165e-07,1
844,2.405444967670317e-07,1.277167689503329e-06,4.252155032329682e-07,1
845,5.81396513951581e-07,1.277167689503329e-06,6.135834860484189e-07,1
846,9.860190209443788e-07,1.277167689503329e-06,5.206509790556212e-07,1
847,1.135155937023313e-06,1.277167689503329e-06,1.8170406297668702e-07,0
848,9.074991766779352e-07,1.277167689503329e-06,-5.8509176677935195e-08,0
849,5.342659598943866e-07,1.277167689503329e-06,-8.231295989438658e-08,0
850,2.5021727956632427e-07,1.277167689503329e-06,-2.7288279566324275e-08,0
851,1.1635676720131393e-07,1.277167689503329e-06,-5.198767201313931e-09,0
852,8.668849939450243e-08,1.277167689503329e-06,-2.7835899394502435e-08,0
853,9.19832788072284e-08,1.277167689503329e-06,-5.7148678807228395e-08,0
854,8.697778792756717e-08,1.277167689503329e-06,-6.157668792756717e-08,1
855,7.912433095434984e-08,1.277167689503329e-06,-5.5800430954349846e-08,1
856,1.1138962347874112e-07,1.277167689503329e-06,-8.079112347874111e-08,1
857,2.0738356444994237e-07,1.277167689503329e-06,-1.5791886444994238e-07,1
858,3.8020320077009895e-07,1.277167689503329e-06,-3.012603007700989e-07,1
859,6.745178671518213e-07,1.277167689503329e-06,-5.448078671518213e-07,1
860,1.1403214416976505e-06,1.277167689503329e-06,-9.335144416976504e-07,1
861,1.6409787162359496e-06,1.277167689503329e-06,-1.3524867162359496e-06,1
862,1.7123319058097594e-06,1.277167689503329e-06,-1.3974159058097594e-06,1
863,1.1314051971996503e-06,1.277167689503329e-06,-8.984171971996503e-07,1
864,3.335847989029874e-07,1.277167689503329e-06,1.445722010970126e-07,0
865,3.574211679564651e-07,1.277167689503329e-06,3.336618320435349e-07,0
866,2.621895736091801e-07,1.277167689503329e-06,3.732754263908199e-07,0
867,1.6435172884785336e-07,1.277167689503329e-06,2.3102827115214663e-07,0
868,1.0982311304541211e-07,1.277167689503329e-06,7.075888695458788e-08,0
869,6.834886929043772e-08,1.277167689503329e-06,1.6121307095622758e-09,0
870,2.8691544465204782e-08,1.277167689503329e-06,3.9305553479521526e-10,0
871,7.756687672675823e-09,1.277167689503329e-06,9.955312327324177e-09,0
872,2.1350473855993133e-09,1.277167689503329e-06,1.8647252614400688e-08,0
873,1.292931969619352e-09,1.277167689503329e-06,3.602356803038065e-08,0
874,4.628836322554113e-09,1.277167689503329e-06,7.911536367744587e-08,1
875,2.442200367491096e-08,1.277167689503329e-06,1.82734996325089e-07,0
876,9.127723525672789e-08,1.277167689503329e-06,3.353207647432721e-07,0
877,2.2076461325736872e-07,1.277167689503329e-06,3.9335438674263136e-07,0
878,3.3487646824246513e-07,1.277167689503329e-06,2.6335953175753485e-07,0
879,3.294695389093548e-07,1.277167689503329e-06,9.319346109064524e-08,0
880,2.3714311665708689e-07,1.277167689503329e-06,1.3978883342913104e-08,0
881,1.4040747881140267e-07,1.277167689503329e-06,4.6925211885973225e-09,0
882,6.889285207509482e-08,1.277167689503329e-06,1.674704792490517e-08,0
883,3.634395321083357e-08,1.277167689503329e-06,1.554924678916643e-08,0
884,3.546123371061892e-08,1.277167689503329e-06,-4.403533710618917e-09,0
885,4.3406350458000585e-08,1.277167689503329e-06,-2.4798750458000587e-08,0
886,4.886359113043176e-08,1.277167689503329e-06,-3.4613191130431756e-08,1
887,6.355778672690322e-08,1.277167689503329e-06,-4.500938672690323e-08,1
888,1.09603544449353e-07,1.277167689503329e-06,-8.0157844449353e-08,1
889,1.9709777505660336e-07,1.277167689503329e-06,-1.5691277505660335e-07,1
890,3.1343313021443766e-07,1.277167689503329e-06,-2.5773503021443767e-07,1
891,4.436202378997837e-07,1.277167689503329e-06,-3.446211378997837e-07,1
892,6.124862228949018e-07,1.277167689503329e-06,-4.271692228949018e-07,1
893,8.050613881249585e-07,1.277167689503329e-06,-5.168523881249585e-07,1
894,8.148011293999352e-07,1.277167689503329e-06,-4.847951293999352e-07,1
895,5.224010296624923e-07,1.277167689503329e-06,-2.704770296624923e-07,1
896,1.629601852924925e-07,1.277167689503329e-06,2.841368147075075e-07,0
897,1.8150510976445653e-07,1.277167689503329e-06,4.486618902355434e-07,0
898,1.333623867191829e-07,1.277167689503329e-06,4.408126132808171e-07,0
899,7.650812427417349e-08,1.277167689503329e-06,2.897998757258265e-07,0
900,4.5267064881656966e-08,1.277167689503329e-06,1.32157935118343e-07,0
901,2.6448142145135868e-08,1.277167689503329e-06,4.613655785486413e-08,0
902,1.4189244206064116e-08,1.277167689503329e-06,1.4702355793935883e-08,0
903,8.826910120619672e-09,1.277167689503329e-06,6.495889879380328e-09,0
904,4.881748106178194e-09,1.277167689503329e-06,1.0356451893821808e-08,0
905,2.5849728036770284e-09,1.277167689503329e-06,2.4663527196322974e-08,0
906,3.1004416777530728e-09,1.277167689503329e-06,7.542625832224692e-08,0
907,1.0529359616035297e-08,1.277167689503329e-06,2.039116403839647e-07,0
908,3.5433147778564085e-08,1.277167689503329e-06,3.5709985222143594e-07,0
909,7.096448834860362e-08,1.277167689503329e-06,3.7243251165139635e-07,0
910,8.163065331261422e-08,1.277167689503329e-06,2.3945434668738574e-07,0
911,6.120272076309953e-08,1.277167689503329e-06,1.1731127923690048e-07,0
912,3.942760866345136e-08,1.277167689503329e-06,6.708239133654863e-08,0
913,2.4206321211161246e-08,1.277167689503329e-06,5.2830278788838746e-08,0
914,1.2109374718627492e-08,1.277167689503329e-06,4.506592528137251e-08,0
915,7.890585519083784e-09,1.277167689503329e-06,3.0948614480916215e-08,0
916,1.2693766769639556e-08,1.277167689503329e-06,8.921433230360444e-09,0
917,2.3776120850349742e-08,1.277167689503329e-06,-1.1142920850349742e-08,0
918,3.4785806027328865e-08,1.277167689503329e-06,-1.8480006027328866e-08,0
919,4.505176245932406e-08,1.277167689503329e-06,-1.0914762459324063e-08,0
920,7.92153464688137e-08,1.277167689503329e-06,-1.4477546468813691e-08,0
921,1.7014102463768994e-07,1.277167689503329e-06,-7.429162463768995e-08,0
922,3.1760905634377744e-07,1.277167689503329e-06,-1.8783105634377743e-07,1
923,4.810394429224117e-07,1.277167689503329e-06,-2.747694429224118e-07,1
924,6.285197525079403e-07,1.277167689503329e-06,-2.775007525079403e-07,1
925,7.260164946943148e-07,1.277167689503329e-06,-2.1812149469431483e-07,1
926,6.569022202436574e-07,1.277167689503329e-06,-1.0850022024365734e-07,0
927,4.01498435533346e-07,1.277167689503329e-06,1.3295644666539882e-09,0
928,2.0866504979918119e-07,1.277167689503329e-06,3.111569502008188e-07,0
929,2.562141486761431e-07,1.277167689503329e-06,4.81910851323857e-07,0
930,1.8632569187692714e-07,1.277167689503329e-06,4.88753308123073e-07,0
931,9.039679856588297e-08,1.277167689503329e-06,3.4069220143411704e-07,0
932,3.6469995899175e-08,1.277167689503329e-06,1.72347004100825e-07,0
933,1.849178619828921e-08,1.277167689503329e-06,6.367741380171079e-08,0
934,1.8103704186314296e-08,1.277167689503329e-06,1.1198795813685704e-08,0
935,1.7882333286889475e-08,1.277167689503329e-06,-1.6396332868894725e-09,0
936,1.655906639431782e-08,1.277167689503329e-06,6.675933605682183e-09,0
937,1.8959720042825618e-08,1.277167689503329e-06,3.324647995717438e-08,0
938,1.9047280350759968e-08,1.277167689503329e-06,1.0482871964924005e-07,0
939,2.1519459487065312e-08,1.277167689503329e-06,2.2821654051293468e-07,0
940,3.3599298181921896e-08,1.277167689503329e-06,3.241937018180781e-07,0
941,3.9664417692177564e-08,1.277167689503329e-06,2.9538258230782245e-07,0
942,2.7473035429751783e-08,1.277167689503329e-06,1.8447696457024822e-07,0
943,1.2184074110962276e-08,1.277167689503329e-06,9.929492588903773e-08,0
944,4.941562511107117e-09,1.277167689503329e-06,6.371223748889288e-08,0
945,2.2496811330652008e-09,1.277167689503329e-06,5.0422818866934796e-08,0
946,1.7207112478532967e-09,1.277167689503329e-06,3.839368875214671e-08,0
947,5.852160179174819e-09,1.277167689503329e-06,1.9179639820825183e-08,0
948,1.9111507105747766e-08,1.277167689503329e-06,-5.932307105747767e-09,0
949,3.927433650800188e-08,1.277167689503329e-06,-2.7922636508001883e-08,1
950,5.3055244502233984e-08,1.277167689503329e-06,-2.8353544502233986e-08,0
951,6.244142275387277e-08,1.277167689503329e-06,4.7914772461272235e-09,0
952,1.207499720858846e-07,1.277167689503329e-06,2.986502791411539e-08,0
953,3.268799476413425e-07,1.277167689503329e-06,-6.767194764134248e-08,0
954,7.555480466858648e-07,1.277167689503329e-06,-3.6074104668586483e-07,0
955,1.3471913398075341e-06,1.277167689503329e-06,-7.01500339807534e-07,1
956,1.865082245362968e-06,1.277167689503329e-06,-8.07312245362968e-07,1
957,1.9863594277073213e-06,1.277167689503329e-06,-5.704594277073212e-07,1
958,1.5739711865417885e-06,1.277167689503329e-06,-1.9590118654178828e-07,0
959,8.796873506374252e-07,1.277167689503329e-06,3.232864936257483e-08,0
960,4.442096804508024e-07,1.277167689503329e-06,2.8759431954919763e-07,0
961,4.885384107045615e-07,1.277167689503329e-06,4.910515892954385e-07,0
962,3.026569596937046e-07,1.277167689503329e-06,5.264070403062954e-07,0
963,1.1398657399964641e-07,1.277167689503329e-06,3.813004260003536e-07,0
964,2.9637881569565023e-08,1.277167689503329e-06,1.9968011843043496e-07,0
965,1.0473225564870324e-08,1.277167689503329e-06,7.591517443512968e-08,0
966,1.2039212411524003e-08,1.277167689503329e-06,2.1113287588475995e-08,0
967,2.1105239579937958e-08,1.277167689503329e-06,1.148896042006204e-08,0
968,4.215205308751075e-08,1.277167689503329e-06,2.5473046912489252e-08,0
969,6.06189548308514e-08,1.277167689503329e-06,7.14600451691486e-08,0
970,6.692178470908848e-08,1.277167689503329e-06,1.4760121529091155e-07,0
971,8.876610185730977e-08,1.277167689503329e-06,2.0821089814269026e-07,0
972,1.1940929819426913e-07,1.277167689503329e-06,2.120337018057309e-07,0
973,1.0955759229507975e-07,1.277167689503329e-06,1.7212040770492028e-07,0
974,6.264399287523347e-08,1.277167689503329e-06,1.2722600712476653e-07,0
975,2.5032811161661475e-08,1.277167689503329e-06,9.295018883833851e-08,0
976,8.038371390173231e-09,1.277167689503329e-06,6.809082860982678e-08,0
977,2.438088089850273e-09,1.277167689503329e-06,4.7342011910149735e-08,0
978,5.791471369181966e-09,1.277167689503329e-06,2.6372528630818036e-08,0
979,2.5505957031801915e-08,1.277167689503329e-06,-3.346257031801913e-09,0
980,6.493250509974903e-08,1.277167689503329e-06,-4.6381305099749027e-08,1
981,1.0241461524761633e-07,1.277167689503329e-06,-8.153341524761633e-08,1
982,1.1776430054955521e-07,1.277167689503329e-06,-7.710930054955521e-08,1
983,1.3719002168882257e-07,1.277167689503329e-06,-2.7041021688822566e-08,0
984,2.8663947191902484e-07,1.277167689503329e-06,-2.2433471919024833e-08,0
985,8.236384532693803e-07,1.277167689503329e-06,-3.094184532693803e-07,0
986,1.957840862589686e-06,1.277167689503329e-06,-1.028873862589686e-06,1
987,3.5327634046778336e-06,1.277167689503329e-06,-1.8349234046778334e-06,1
988,4.8072398131000784e-06,1.277167689503329e-06,-2.041869813100078e-06,1
989,4.829855880751735e-06,1.277167689503329e-06,-1.373485880751736e-06,1
990,3.5070516437899093e-06,1.277167689503329e-06,-4.4519164378990974e-07,0
991,1.779092676071894e-06,1.277167689503329e-06,3.114732392810611e-08,0
992,4.0347546194455297e-07,1.277167689503329e-06,2.42959538055447e-07,0
993,3.793378910557981e-07,1.277167689503329e-06,3.563441089442019e-07,0
994,2.0132460692753007e-07,1.277167689503329e-06,3.3847739307247e-07,0
995,6.47553694857164e-08,1.277167689503329e-06,2.234946305142836e-07,0
996,1.333970475351996e-08,1.277167689503329e-06,1.0836829524648003e-07,0
997,2.990196690732143e-09,1.277167689503329e-06,4.137620330926786e-08,1
998,5.8149250513823805e-09,1.277167689503329e-06,1.947977494861762e-08,0
999,2.0586395331908815e-08,1.277167689503329e-06,2.2809604668091185e-08,0
1000,4.5059760224673614e-08,1.277167689503329e-06,4.284113977532638e-08,0
1001,6.277343776395678e-08,1.277167689503329e-06,8.041556223604322e-08,0
1002,8.528001427578256e-08,1.277167689503329e-06,1.0849798572421744e-07,0
1003,1.2854448909581487e-07,1.277167689503329e-06,9.959151090418512e-08,0
1004,1.514690944858362e-07,1.277167689503329e-06,7.375990551416381e-08,0
1005,1.1836610846207955e-07,1.277167689503329e-06,6.234089153792043e-08,0
1006,6.345567826859852e-08,1.277167689503329e-06,5.877332173140148e-08,0
1007,2.6777234221327476e-08,1.277167689503329e-06,5.086856577867253e-08,0
1008,8.756743104667093e-09,1.277167689503329e-06,3.931195689533291e-08,0
1009,3.020334144826984e-09,1.277167689503329e-06,2.6965765855173016e-08,0
1010,9.539705278107312e-09,1.277167689503329e-06,1.147819472189269e-08,0
1011,3.5034891454521735e-08,1.277167689503329e-06,-1.7661291454521736e-08,0
1012,7.265254254295406e-08,1.277167689503329e-06,-5.649054254295407e-08,1
1013,9.605501499194985e-08,1.277167689503329e-06,-7.662691499194985e-08,1
1014,1.0416042777184178e-07,1.277167689503329e-06,-6.298452777184179e-08,1
1015,1.4301063305331273e-07,1.277167689503329e-06,-3.5387633053312735e-08,0
1016,3.6370430189151895e-07,1.277167689503329e-06,-1.1567030189151897e-07,0
1017,1.0357527196125169e-06,1.277167689503329e-06,-5.172847196125168e-07,1
1018,2.3064283708497526e-06,1.277167689503329e-06,-1.2463083708497527e-06,1
1019,3.907052118751628e-06,1.277167689503329e-06,-1.9131621187516276e-06,1
1020,4.988116050707284e-06,1.277167689503329e-06,-1.9627660507072835e-06,1
1021,4.65808831452606e-06,1.277167689503329e-06,-1.2788483145260596e-06,1
1022,3.0992471741942625e-06,1.277167689503329e-06,-4.867771741942625e-07,0
1023,1.4131116635110378e-06,1.277167689503329e-06,-1.0784166351103752e-07,0
