,H179Y,max,diff,True
354,1.879313939288349e-07,1.0891314582338578e-06,2.6383560607116507e-07,0
355,6.844150299064088e-08,1.0891314582338578e-06,1.221524970093591e-07,0
356,2.3961494337045945e-08,1.0891314582338578e-06,4.6499005662954056e-08,0
357,9.800467188420453e-09,1.0891314582338578e-06,2.2551432811579553e-08,0
358,4.154074767364245e-08,1.0891314582338578e-06,5.77095232635755e-09,0
359,3.6119201419351703e-07,1.0891314582338578e-06,-1.1263801419351704e-07,1
360,2.1405427874816123e-06,1.0891314582338578e-06,-6.250827874816124e-07,1
361,8.338447016281359e-06,1.0891314582338578e-06,-1.4772970162813585e-06,1
362,2.2240828524410832e-05,1.0891314582338578e-06,-1.3912285244108314e-06,0
363,4.2345782205176826e-05,1.0891314582338578e-06,-3.2128220517682864e-07,0
364,5.881295063546499e-05,1.0891314582338578e-06,-1.2512506354649906e-06,0
365,5.935237451496904e-05,1.0891314582338578e-06,-4.29057451496904e-06,1
366,4.272641961930503e-05,1.0891314582338578e-06,-5.494519619305034e-06,1
367,2.1760717353861386e-05,1.0891314582338578e-06,-3.7475173538613875e-06,1
368,8.117220047451798e-06,1.0891314582338578e-06,-1.5031300474517975e-06,1
369,2.560505052663104e-06,1.0891314582338578e-06,-3.335150526631038e-07,0
370,9.160671154708388e-07,1.0891314582338578e-06,4.06548845291613e-08,0
371,4.7237051651446707e-07,1.0891314582338578e-06,1.28043483485533e-07,0
372,5.056803850217973e-07,1.0891314582338578e-06,6.147614978202735e-09,0
373,9.483498609701056e-07,1.0891314582338578e-06,-2.8748686097010565e-07,0
374,2.0902972730927e-06,1.0891314582338578e-06,-5.729272730927001e-07,0
375,5.716058805716929e-06,1.0891314582338578e-06,-8.950388057169295e-07,0
376,1.5598821253832143e-05,1.0891314582338578e-06,-1.386921253832143e-06,0
377,3.362565680176966e-05,1.0891314582338578e-06,-1.6589568017696599e-06,0
378,5.413184129762306e-05,1.0891314582338578e-06,-1.760841297623055e-06,0
379,6.561359382361797e-05,1.0891314582338578e-06,-1.5050938236179761e-06,0
380,6.0614906128073656e-05,1.0891314582338578e-06,1.1049387192634355e-07,0
381,4.230664368999071e-05,1.0891314582338578e-06,1.7564563100092904e-06,0
382,2.1404259337201366e-05,1.0891314582338578e-06,1.6503406627986356e-06,0
383,7.35780071642081e-06,1.0891314582338578e-06,7.145992835791909e-07,0
384,5.593763655517427e-08,1.0891314582338578e-06,1.1908336344482572e-07,0
385,3.742395335910314e-08,1.0891314582338578e-06,1.0814904664089687e-07,0
386,1.5719964722983794e-08,1.0891314582338578e-06,6.17632352770162e-08,0
387,5.574726431013515e-09,1.0891314582338578e-06,2.657277356898648e-08,0
388,1.8484886037357516e-09,1.0891314582338578e-06,1.1978211396264248e-08,0
389,2.902406885040915e-09,1.0891314582338578e-06,7.129593114959085e-09,0
390,3.614659032024018e-08,1.0891314582338578e-06,-1.0357590320240182e-08,0
391,3.035539508298648e-07,1.0891314582338578e-06,-1.381989508298648e-07,1
392,1.571460533445377e-06,1.0891314582338578e-06,-5.831545334453768e-07,1
393,5.34229226443191e-06,1.0891314582338578e-06,-1.3287722644319106e-06,1
394,1.2645702913649153e-05,1.0891314582338578e-06,-2.094902913649154e-06,1
395,2.1511015275265114e-05,1.0891314582338578e-06,-3.3984152752651137e-06,1
396,2.6232561310411568e-05,1.0891314582338578e-06,-5.491861310411565e-06,1
397,2.2336249616048115e-05,1.0891314582338578e-06,-6.238249616048114e-06,1
398,1.2928175605375168e-05,1.0891314582338578e-06,-4.370425605375169e-06,1
399,5.0659156291692684e-06,1.0891314582338578e-06,-1.8768056291692685e-06,1
400,1.4141659547323255e-06,1.0891314582338578e-06,-5.122539547323256e-07,1
401,3.47151491152585e-07,1.0891314582338578e-06,-1.0366649115258494e-07,0
402,1.0777943361440804e-07,1.0891314582338578e-06,-1.6772933614408036e-08,0
403,5.358030805199132e-08,1.0891314582338578e-06,1.6948919480086825e-09,0
404,8.1955794285987e-08,1.0891314582338578e-06,-2.1203294285987005e-08,0
405,2.3304835672261085e-07,1.0891314582338578e-06,-8.673535672261086e-08,0
406,8.053274720210224e-07,1.0891314582338578e-06,-2.3645647202102235e-07,0
407,2.8064317961797227e-06,1.0891314582338578e-06,-6.360617961797227e-07,0
408,7.752959714997736e-06,1.0891314582338578e-06,-1.3924797149977359e-06,0
409,1.546108792386905e-05,1.0891314582338578e-06,-2.1806879238690495e-06,1
410,2.2015015292010105e-05,1.0891314582338578e-06,-2.2215152920101058e-06,1
411,2.288347212651342e-05,1.0891314582338578e-06,-1.072772126513418e-06,0
412,1.7847338569155324e-05,1.0891314582338578e-06,3.4746143084467705e-07,0
413,1.04301428763929e-05,1.0891314582338578e-06,8.610571236070995e-07,0
414,4.364290281719973e-06,1.0891314582338578e-06,6.017897182800275e-07,0
415,1.2275309113524499e-06,1.0891314582338578e-06,2.4344908864754996e-07,0
416,2.005115548760698e-09,1.0891314582338578e-06,1.64124844512393e-08,0
417,1.1805574651895816e-09,1.0891314582338578e-06,1.2209842534810418e-08,0
418,4.4309437044654833e-10,1.0891314582338578e-06,6.135835629553452e-09,0
419,1.358646749843226e-10,1.0891314582338578e-06,2.860195325015677e-09,0
420,1.022296043102084e-10,1.0891314582338578e-06,1.9776903956897915e-09,0
421,1.5673378622630078e-09,1.0891314582338578e-06,1.748372137736992e-09,0
422,1.94437688411549e-08,1.0891314582338578e-06,-8.222168841154899e-09,0
423,1.4101414679436907e-07,1.0891314582338578e-06,-7.228604679436907e-08,1
424,6.345858764567968e-07,1.0891314582338578e-06,-2.7622287645679674e-07,1
425,1.8876781494064648e-06,1.0891314582338578e-06,-6.550181494064648e-07,1
426,3.910021175333185e-06,1.0891314582338578e-06,-1.184791175333185e-06,1
427,5.7941289755668115e-06,1.0891314582338578e-06,-1.8961989755668115e-06,1
428,6.050789702088985e-06,1.0891314582338578e-06,-2.394949702088985e-06,1
429,4.260507470511925e-06,1.0891314582338578e-06,-1.9839674705119246e-06,1
430,1.9560339646400447e-06,1.0891314582338578e-06,-1.0016729646400448e-06,1
431,5.917915736440885e-07,1.0891314582338578e-06,-3.131855736440885e-07,1
432,1.2933164119109527e-07,1.0891314582338578e-06,-6.803654119109527e-08,1
433,2.628840221068552e-08,1.0891314582338578e-06,-1.3222002210685519e-08,1
434,6.706112833402966e-09,1.0891314582338578e-06,-1.799622833402966e-09,0
435,3.8533702176522175e-09,1.0891314582338578e-06,2.2889782347782972e-11,0
436,1.2874801235203975e-08,1.0891314582338578e-06,-4.823371235203975e-09,0
437,6.767424095702723e-08,1.0891314582338578e-06,-2.884274095702723e-08,0
438,3.240378556383543e-07,1.0891314582338578e-06,-1.325378556383543e-07,0
439,1.1366090334176394e-06,1.0891314582338578e-06,-4.2561203341763947e-07,1
440,2.740857808796881e-06,1.0891314582338578e-06,-8.90717808796881e-07,1
441,4.521127063789065e-06,1.0891314582338578e-06,-1.1646270637890648e-06,1
442,5.21846928773999e-06,1.0891314582338578e-06,-8.778692877399898e-07,1
443,4.408578126749809e-06,1.0891314582338578e-06,-2.873081267498095e-07,0
444,2.8285624159511918e-06,1.0891314582338578e-06,7.970758404880799e-08,0
445,1.3570926141750237e-06,1.0891314582338578e-06,1.426373858249761e-07,0
446,4.6020752432518366e-07,1.0891314582338578e-06,8.680147567481629e-08,0
447,1.092635350047748e-07,1.0891314582338578e-06,2.8147464995225182e-08,0
448,2.088029502931708e-11,1.0891314582338578e-06,6.94559704970683e-10,0
449,1.0559071218796964e-11,1.0891314582338578e-06,4.13555928781203e-10,0
450,3.2542192136514728e-12,1.0891314582338578e-06,1.8851378078634854e-10,0
451,1.5775483447429117e-12,1.0891314582338578e-06,1.182274516552571e-10,0
452,3.213354403721714e-11,1.0891314582338578e-06,2.060134559627829e-10,0
453,6.474154639112594e-10,1.0891314582338578e-06,9.30975360887406e-11,0
454,7.132118368609776e-09,1.0891314582338578e-06,-3.7130583686097757e-09,1
455,4.452827401506144e-08,1.0891314582338578e-06,-2.616247401506144e-08,1
456,1.6652720113440574e-07,1.0891314582338578e-06,-9.156000113440574e-08,1
457,3.995666801979136e-07,1.0891314582338578e-06,-1.903696801979136e-07,1
458,6.608778737170703e-07,1.0891314582338578e-06,-2.768528737170703e-07,1
459,7.870768581751367e-07,1.0891314582338578e-06,-3.2931885817513674e-07,1
460,6.624736667638903e-07,1.0891314582338578e-06,-3.0653766676389025e-07,1
461,3.7171792781664076e-07,1.0891314582338578e-06,-1.9011992781664075e-07,1
462,1.3451967127787473e-07,1.0891314582338578e-06,-7.257487127787473e-08,1
463,3.272790884991319e-08,1.0891314582338578e-06,-1.7959708849913186e-08,1
464,6.0102761595947525e-09,1.0891314582338578e-06,-3.4492461595947523e-09,1
465,9.728955291053653e-10,1.0891314582338578e-06,-5.105785291053653e-10,0
466,1.8481514031006374e-10,1.0891314582338578e-06,5.890485968993627e-11,0
467,3.3178579990511257e-10,1.0891314582338578e-06,-2.2034799905112566e-11,0
468,3.460632623824132e-09,1.0891314582338578e-06,-1.747122623824132e-09,0
469,2.734474227288751e-08,1.0891314582338578e-06,-1.5847342272887512e-08,1
470,1.2998366002175132e-07,1.0891314582338578e-06,-7.598846002175132e-08,1
471,3.728435335989925e-07,1.0891314582338578e-06,-2.0202153359899249e-07,1
472,6.796183740357151e-07,1.0891314582338578e-06,-3.124763740357151e-07,1
473,8.345053535206743e-07,1.0891314582338578e-06,-2.8526135352067426e-07,1
474,7.307670043959207e-07,1.0891314582338578e-06,-1.4097900439592064e-07,0
475,4.851882665545549e-07,1.0891314582338578e-06,-2.1093266554554933e-08,0
476,2.5240676571768396e-07,1.0891314582338578e-06,1.4979234282316048e-08,0
477,9.78855796649753e-08,1.0891314582338578e-06,1.3145420335024696e-08,0
478,2.6838560923098777e-08,1.0891314582338578e-06,6.088639076901221e-09,0
479,5.936663571071575e-09,1.0891314582338578e-06,9.952864289284254e-10,0
480,5.5243488268856945e-14,1.0891314582338578e-06,7.2092165117311436e-12,0
481,2.294681048698255e-14,1.0891314582338578e-06,3.3838831895130177e-12,0
482,3.3734618484632236e-14,1.0891314582338578e-06,1.7779753815153675e-12,0
483,1.6896708297167911e-12,1.0891314582338578e-06,2.5445091702832093e-12,0
484,4.973998654573743e-11,1.0891314582338578e-06,-2.670238654573743e-11,1
485,7.153172068111456e-10,1.0891314582338578e-06,-5.558052068111456e-10,1
486,5.161345784405315e-09,1.0891314582338578e-06,-4.184096784405315e-09,1
487,1.9875439883272986e-08,1.0891314582338578e-06,-1.5823549883272986e-08,1
488,4.558920854001543e-08,1.0891314582338578e-06,-3.376840854001543e-08,1
489,7.004950385950031e-08,1.0891314582338578e-06,-4.4026303859500307e-08,1
490,7.545531133565228e-08,1.0891314582338578e-06,-3.464671133565228e-08,0
491,5.730273173446609e-08,1.0891314582338578e-06,-1.5157631734466094e-08,0
492,3.139922362605054e-08,1.0891314582338578e-06,-3.095923626050537e-09,0
493,1.2293632836698183e-08,1.0891314582338578e-06,6.024671633018189e-10,0
494,3.339488051459872e-09,1.0891314582338578e-06,9.45661948540128e-10,0
495,6.552595215536878e-10,1.0891314582338578e-06,3.660504784463123e-10,0
496,9.8588609051805e-11,1.0891314582338578e-06,5.430239094819501e-11,0
497,1.1544378854673686e-11,1.0891314582338578e-06,8.053321145326313e-12,0
498,6.9795680818431255e-12,1.0891314582338578e-06,8.028231918156877e-12,0
499,1.3685190021104868e-10,1.0891314582338578e-06,-5.2157800211048684e-11,0
500,1.7381038415510875e-09,1.0891314582338578e-06,-1.0421458415510874e-09,1
501,1.1687736479580908e-08,1.0891314582338578e-06,-7.816026479580908e-09,1
502,4.282183529616277e-08,1.0891314582338578e-06,-2.8709635296162767e-08,1
503,9.05752467109694e-08,1.0891314582338578e-06,-5.6277146710969395e-08,1
504,1.1800332675157485e-07,1.0891314582338578e-06,-6.095592675157485e-08,1
505,9.9978917716106e-08,1.0891314582338578e-06,-3.3029217716105996e-08,1
506,6.008483963136186e-08,1.0891314582338578e-06,-2.7846396313618704e-09,0
507,3.045958635922507e-08,1.0891314582338578e-06,5.552513640774929e-09,0
508,1.3905785540348563e-08,1.0891314582338578e-06,2.2129144596514372e-09,0
509,4.6366529476096795e-09,1.0891314582338578e-06,4.4026705239032125e-10,0
510,9.757862951749462e-10,1.0891314582338578e-06,2.0737370482505393e-10,0
511,1.5746535328372626e-10,1.0891314582338578e-06,4.978464671627375e-11,0
512,6.489064785632262e-14,1.0891314582338578e-06,3.077059352143677e-12,0
513,3.115514650459048e-13,1.0891314582338578e-06,1.6564148534954096e-11,0
514,9.987336856651309e-13,1.0891314582338578e-06,5.626806631433487e-11,0
515,9.144773168387887e-12,1.0891314582338578e-06,1.2960322683161211e-10,0
516,1.6003597576005814e-10,1.0891314582338578e-06,1.0195702423994182e-10,0
517,1.5365491849545568e-09,1.0891314582338578e-06,-1.055697184954557e-09,1
518,7.1384441551502e-09,1.0891314582338578e-06,-5.6382741551502e-09,1
519,1.6460992884989667e-08,1.0891314582338578e-06,-1.1593952884989667e-08,1
520,2.0635189087754522e-08,1.0891314582338578e-06,-1.0752149087754521e-08,0
521,1.6603800773020578e-08,1.0891314582338578e-06,-3.773300773020578e-09,0
522,9.485305546063457e-09,1.0891314582338578e-06,1.643994453936543e-09,0
523,3.5781772406766026e-09,1.0891314582338578e-06,2.7106427593233972e-09,0
524,8.613066382885401e-10,1.0891314582338578e-06,1.6849333617114596e-09,0
525,1.5330692815372296e-10,1.0891314582338578e-06,8.09278071846277e-10,0
526,2.4453837111895318e-11,1.0891314582338578e-06,3.1160416288810474e-10,0
527,4.350727495096473e-12,1.0891314582338578e-06,9.861627250490353e-11,0
528,4.844826608220507e-12,1.0891314582338578e-06,1.1593417339177948e-10,0
529,1.6638346839032335e-11,1.0891314582338578e-06,2.4985365316096767e-10,0
530,6.407712019001279e-11,1.0891314582338578e-06,4.1777087980998724e-10,0
531,3.3851461980477163e-10,1.0891314582338578e-06,1.0258453801952285e-09,0
532,1.4323704203282932e-09,1.0891314582338578e-06,3.2961295796717066e-09,0
533,4.016142960128885e-09,1.0891314582338578e-06,6.983257039871115e-09,0
534,8.095472277938187e-09,1.0891314582338578e-06,8.085027722061813e-09,0
535,1.2067661174243677e-08,1.0891314582338578e-06,5.401238825756323e-09,0
536,1.2045088166747576e-08,1.0891314582338578e-06,3.507411833252424e-09,0
537,7.283793663703899e-09,1.0891314582338578e-06,4.063306336296102e-09,0
538,2.8491424183225807e-09,1.0891314582338578e-06,3.5160075816774186e-09,0
539,1.0782399704910126e-09,1.0891314582338578e-06,1.444380029508987e-09,0
540,4.4850574649547663e-10,1.0891314582338578e-06,2.458842535045234e-10,0
541,1.2562661352556284e-10,1.0891314582338578e-06,1.7733386474437172e-11,0
542,1.8800244955122865e-11,1.0891314582338578e-06,6.6860550448771354e-12,0
543,1.6631187706423301e-12,1.0891314582338578e-06,3.2558312293576696e-12,0
544,1.9624254842237147e-11,1.0891314582338578e-06,2.7214974515776287e-10,0
545,7.072910761451693e-11,1.0891314582338578e-06,1.025210892385483e-09,0
546,1.4767092967162297e-10,1.0891314582338578e-06,2.5243990703283773e-09,0
547,2.141928413741475e-10,1.0891314582338578e-06,4.298997158625852e-09,0
548,3.200793975606766e-10,1.0891314582338578e-06,5.052120602439323e-09,0
549,9.649819625590025e-10,1.0891314582338578e-06,4.206138037440998e-09,0
550,2.836353135906152e-09,1.0891314582338578e-06,4.016676864093848e-09,0
551,4.48782079753136e-09,1.0891314582338578e-06,7.993079202468639e-09,0
552,3.6734808278036363e-09,1.0891314582338578e-06,1.3387719172196364e-08,0
553,1.7527607302352599e-09,1.0891314582338578e-06,1.330533926976474e-08,0
554,5.687085108883296e-10,1.0891314582338578e-06,7.967711489111669e-09,0
555,1.2426483229693177e-10,1.0891314582338578e-06,2.9174451677030686e-09,0
556,1.9346123818165915e-11,1.0891314582338578e-06,7.48583876181834e-10,0
557,1.560612968713914e-11,1.0891314582338578e-06,3.7244087031286086e-10,0
558,4.642777790178728e-11,1.0891314582338578e-06,6.788492220982126e-10,0
559,1.6360267328981503e-10,1.0891314582338578e-06,1.8493173267101851e-09,0
560,5.795810314033572e-10,1.0891314582338578e-06,4.356398968596642e-09,0
561,1.5444243125526125e-09,1.0891314582338578e-06,7.277815687447388e-09,0
562,3.3603001365550114e-09,1.0891314582338578e-06,1.1438499863444986e-08,0
563,7.41296773821827e-09,1.0891314582338578e-06,2.4679232261781733e-08,1
564,1.3717297289225706e-08,1.0891314582338578e-06,5.104260271077429e-08,1
565,1.586218525134975e-08,1.0891314582338578e-06,7.140291474865026e-08,1
566,1.045315384896308e-08,1.0891314582338578e-06,6.483634615103692e-08,1
567,4.325581816721643e-09,1.0891314582338578e-06,4.323971818327836e-08,1
568,1.4079634778992735e-09,1.0891314582338578e-06,2.525943652210073e-08,1
569,3.722453777658445e-10,1.0891314582338578e-06,1.3845454622234155e-08,0
570,7.151434094441126e-11,1.0891314582338578e-06,6.506505659055589e-09,0
571,1.5023915798308802e-11,1.0891314582338578e-06,2.4864160842016917e-09,0
572,4.645063214692702e-12,1.0891314582338578e-06,8.179559367853075e-10,0
573,1.073770889364938e-12,1.0891314582338578e-06,2.5574522911063507e-10,0
574,1.7314268441731934e-13,1.0891314582338578e-06,1.6036485731558262e-10,0
575,3.1629108251900664e-14,1.0891314582338578e-06,1.654923708917481e-10,0
576,1.3746775897447793e-09,1.0891314582338578e-06,5.619942410255221e-09,1
577,3.861411841430365e-09,1.0891314582338578e-06,1.7227588158569635e-08,1
578,6.641411591103612e-09,1.0891314582338578e-06,3.529478840889639e-08,1
579,8.139073607859294e-09,1.0891314582338578e-06,4.887552639214071e-08,1
580,7.168414102563959e-09,1.0891314582338578e-06,4.727918589743604e-08,1
581,4.1649176839939904e-09,1.0891314582338578e-06,3.730378231600601e-08,1
582,1.603514591539888e-09,1.0891314582338578e-06,3.1380285408460114e-08,0
583,5.165562744914637e-10,1.0891314582338578e-06,3.1152243725508536e-08,0
584,1.6943413510609234e-10,1.0891314582338578e-06,2.904416586489391e-08,0
585,4.6967831817172854e-11,1.0891314582338578e-06,2.139393216818283e-08,0
586,3.181619664677609e-11,1.0891314582338578e-06,1.2180083803353224e-08,0
587,1.3493223348044486e-10,1.0891314582338578e-06,6.0078377665195565e-09,0
588,5.002101121351537e-10,1.0891314582338578e-06,4.460559887864847e-09,0
589,1.3993327557108872e-09,1.0891314582338578e-06,7.384987244289113e-09,0
590,3.450477458039677e-09,1.0891314582338578e-06,1.7227122541960322e-08,0
591,8.932855220713676e-09,1.0891314582338578e-06,3.816494477928633e-08,0
592,2.2794129369269883e-08,1.0891314582338578e-06,6.563737063073011e-08,0
593,4.869639954003464e-08,1.0891314582338578e-06,8.983960045996535e-08,0
594,8.246159466711554e-08,1.0891314582338578e-06,1.4064340533288446e-07,1
595,1.0960142364439301e-07,1.0891314582338578e-06,2.69985576355607e-07,1
596,1.1038974623607216e-07,1.0891314582338578e-06,4.1088525376392777e-07,1
597,8.358383057451894e-08,1.0891314582338578e-06,4.04677169425481e-07,1
598,4.980803010820322e-08,1.0891314582338578e-06,2.580879698917968e-07,1
599,2.3077287799216655e-08,1.0891314582338578e-06,1.2460871220078333e-07,1
600,7.216481719529542e-09,1.0891314582338578e-06,6.138751828047045e-08,0
601,1.3063855636082896e-09,1.0891314582338578e-06,3.4121614436391714e-08,0
602,1.2762935435933202e-10,1.0891314582338578e-06,1.8752970645640666e-08,0
603,1.608900189589641e-11,1.0891314582338578e-06,9.215670998104103e-09,0
604,2.039321259255989e-11,1.0891314582338578e-06,4.06519678740744e-09,0
605,1.9888849301774315e-11,1.0891314582338578e-06,2.9345411506982257e-09,0
606,1.0710626515473713e-11,1.0891314582338578e-06,4.0647093734845265e-09,0
607,5.653844763885765e-12,1.0891314582338578e-06,4.495256155236114e-09,0
608,2.8356209857896442e-08,1.0891314582338578e-06,5.397959014210355e-08,1
609,6.649983133046472e-08,1.0891314582338578e-06,1.5287016866953528e-07,1
610,1.0151277312018184e-07,1.0891314582338578e-06,2.743092268798182e-07,1
611,1.1297266560429962e-07,1.0891314582338578e-06,3.2062933439570033e-07,1
612,8.824496774023739e-08,1.0891314582338578e-06,2.699230322597626e-07,1
613,4.363575389362648e-08,1.0891314582338578e-06,1.909482461063735e-07,0
614,1.2977401679969056e-08,1.0891314582338578e-06,1.2624459832003094e-07,0
615,2.411020153982089e-09,1.0891314582338578e-06,8.278627984601791e-08,0
616,3.295798550294335e-10,1.0891314582338578e-06,5.402482014497057e-08,0
617,2.533040751507382e-10,1.0891314582338578e-06,3.506659592484927e-08,0
618,1.6078738922317762e-09,1.0891314582338578e-06,2.6453926107768223e-08,0
619,6.55061982423266e-09,1.0891314582338578e-06,2.8778580175767335e-08,0
620,1.7722938570212607e-08,1.0891314582338578e-06,4.65497614297874e-08,0
621,3.880337348852073e-08,1.0891314582338578e-06,9.539662651147927e-08,1
622,8.229571106901411e-08,1.0891314582338578e-06,1.9210928893098588e-07,0
623,1.7843621554104432e-07,1.0891314582338578e-06,3.244767844589557e-07,0
624,3.6964524949252854e-07,1.0891314582338578e-06,4.288567505074715e-07,0
625,6.679649858322535e-07,1.0891314582338578e-06,4.805650141677463e-07,0
626,9.600613913906691e-07,1.0891314582338578e-06,6.749286086093308e-07,1
627,1.037522506947977e-06,1.0891314582338578e-06,1.104417493052023e-06,1
628,8.429503249792775e-07,1.0891314582338578e-06,1.3181196750207225e-06,1
629,5.329693633247858e-07,1.0891314582338578e-06,9.876106366752141e-07,1
630,2.649222367116051e-07,1.0891314582338578e-06,4.992057632883949e-07,0
631,9.733106353714327e-08,1.0891314582338578e-06,2.3745993646285675e-07,0
632,2.3573127601838167e-08,1.0891314582338578e-06,1.456978723981618e-07,0
633,3.40003367455871e-09,1.0891314582338578e-06,9.906396632544128e-08,0
634,4.774988870294417e-10,1.0891314582338578e-06,6.344330111297056e-08,0
635,6.635726266561789e-10,1.0891314582338578e-06,3.635802737334382e-08,0
636,9.736397383360086e-10,1.0891314582338578e-06,2.5676760261663994e-08,0
637,7.776856114031906e-10,1.0891314582338578e-06,3.6604214388596816e-08,0
638,5.372878327967741e-10,1.0891314582338578e-06,5.684311216720322e-08,0
639,5.313860604400279e-10,1.0891314582338578e-06,5.945931393955997e-08,0
640,2.2058600447967767e-07,1.0891314582338578e-06,3.2462599552032233e-07,1
641,4.677078113078719e-07,1.0891314582338578e-06,7.636521886921282e-07,1
642,6.56200347051377e-07,1.0891314582338578e-06,1.1051596529486229e-06,1
643,6.420742470683393e-07,1.0891314582338578e-06,1.0668157529316607e-06,1
644,4.247543846395247e-07,1.0891314582338578e-06,7.880756153604751e-07,1
645,1.8316147517133453e-07,1.0891314582338578e-06,5.040385248286654e-07,0
646,5.295722939660896e-08,1.0891314582338578e-06,2.9185377060339104e-07,0
647,1.1046791152794014e-08,1.0891314582338578e-06,1.61162208847206e-07,0
648,2.242867240902824e-09,1.0891314582338578e-06,9.545723275909719e-08,0
649,5.771802049600397e-09,1.0891314582338578e-06,7.56507979503996e-08,0
650,2.8919048770751507e-08,1.0891314582338578e-06,9.79119512292485e-08,0
651,9.198595716417757e-08,1.0891314582338578e-06,1.7156004283582244e-07,0
652,2.1147784605612695e-07,1.0891314582338578e-06,3.2992515394387304e-07,0
653,4.1768502544532533e-07,1.0891314582338578e-06,6.180149745546746e-07,1
654,8.016245187949873e-07,1.0891314582338578e-06,1.0028954812050127e-06,1
655,1.529983404603106e-06,1.0891314582338578e-06,1.2963565953968942e-06,0
656,2.7125606671858105e-06,1.0891314582338578e-06,1.2160293328141896e-06,0
657,4.100559020028054e-06,1.0891314582338578e-06,8.124309799719465e-07,0
658,4.932851552941399e-06,1.0891314582338578e-06,7.418284470586018e-07,0
659,4.569164219295948e-06,1.0891314582338578e-06,1.1366557807040518e-06,0
660,3.2278965686135994e-06,1.0891314582338578e-06,1.205743431386401e-06,0
661,1.7161298679966503e-06,1.0891314582338578e-06,7.883201320033495e-07,0
662,6.772928871605168e-07,1.0891314582338578e-06,4.510071128394833e-07,0
663,1.9461595129676644e-07,1.0891314582338578e-06,3.5391204870323363e-07,0
664,3.827307828744682e-08,1.0891314582338578e-06,3.1055892171255323e-07,0
665,5.805677832345874e-09,1.0891314582338578e-06,2.491983221676541e-07,0
666,4.658339085480635e-09,1.0891314582338578e-06,1.8196566091451938e-07,0
667,8.997090649940121e-09,1.0891314582338578e-06,1.3396890935005986e-07,0
668,1.0574546606270884e-08,1.0891314582338578e-06,1.609244533937291e-07,0
669,1.0022234545947865e-08,1.0891314582338578e-06,2.862247654540521e-07,0
670,1.2741430880020104e-08,1.0891314582338578e-06,4.019355691199799e-07,0
671,1.5204507275787014e-08,1.0891314582338578e-06,3.51642492724213e-07,0
672,8.069639239427565e-07,1.0891314582338578e-06,8.923760760572437e-07,1
673,1.568399991327402e-06,1.0891314582338578e-06,1.647300008672598e-06,1
674,1.997064165365633e-06,1.0891314582338578e-06,1.8916958346343666e-06,1
675,1.7503957865186387e-06,1.0891314582338578e-06,1.5117942134813614e-06,1
676,1.0713822867472515e-06,1.0891314582338578e-06,9.718177132527482e-07,0
677,4.614341477742898e-07,1.0891314582338578e-06,5.746158522257102e-07,0
678,1.4086530395315508e-07,1.0891314582338578e-06,3.277106960468449e-07,0
679,3.0834484968679556e-08,1.0891314582338578e-06,1.8898851503132043e-07,0
680,1.469530094134532e-08,1.0891314582338578e-06,1.3765469905865467e-07,0
681,5.7065898591578064e-08,1.0891314582338578e-06,1.6944710140842191e-07,0
682,2.054888276758255e-07,1.0891314582338578e-06,2.989671723241745e-07,0
683,5.395136118031365e-07,1.0891314582338578e-06,5.598663881968633e-07,0
684,1.1291069891487184e-06,1.0891314582338578e-06,1.0284130108512818e-06,1
685,2.056070841615975e-06,1.0891314582338578e-06,1.7353991583840249e-06,1
686,3.5751334868863785e-06,1.0891314582338578e-06,2.387346513113622e-06,1
687,6.053040662341432e-06,1.0891314582338578e-06,2.2722193376585683e-06,0
688,9.193888803651407e-06,1.0891314582338578e-06,8.621111963485932e-07,0
689,1.1611279483454893e-05,1.0891314582338578e-06,-1.1191794834548919e-06,0
690,1.1784787438904845e-05,1.0891314582338578e-06,-2.134517438904846e-06,1
691,9.451205946773126e-06,1.0891314582338578e-06,-1.8825959467731241e-06,1
692,5.784756382350205e-06,1.0891314582338578e-06,-1.1013763823502052e-06,0
693,2.604044749605721e-06,1.0891314582338578e-06,-3.310647496057209e-07,0
694,8.677103778479088e-07,1.0891314582338578e-06,1.906396221520912e-07,0
695,2.173882860791214e-07,1.0891314582338578e-06,4.4037271392087856e-07,0
696,4.266530787221576e-08,1.0891314582338578e-06,4.896676921277843e-07,0
697,1.7573692568837106e-08,1.0891314582338578e-06,4.451123074311629e-07,0
698,2.684227422044532e-08,1.0891314582338578e-06,3.719007257795546e-07,0
699,3.898965443005253e-08,1.0891314582338578e-06,3.6826534556994746e-07,0
700,4.8026501857634875e-08,1.0891314582338578e-06,5.981094981423653e-07,1
701,6.895700489014442e-08,1.0891314582338578e-06,1.0088629951098558e-06,1
702,1.0389496324545133e-07,1.0891314582338578e-06,1.1847350367545487e-06,1
703,1.128863133405426e-07,1.0891314582338578e-06,8.570756866594574e-07,1
704,1.6387305895990058e-06,1.0891314582338578e-06,7.707594104009943e-07,0
705,2.8576718832228852e-06,1.0891314582338578e-06,1.096188116777114e-06,0
706,3.428814250207096e-06,1.0891314582338578e-06,8.537257497929043e-07,0
707,2.991261623859652e-06,1.0891314582338578e-06,3.397783761403483e-07,0
708,1.8961380823769185e-06,1.0891314582338578e-06,7.851191762308178e-08,0
709,8.482623268309833e-07,1.0891314582338578e-06,9.646867316901676e-08,0
710,2.6059340401067e-07,1.0891314582338578e-06,1.4504359598932998e-07,0
