,T125R,max,diff,True
712,7.1814673372407796e-09,1.0984206599276616e-06,2.178185326627592e-07,0
713,2.774597968114588e-08,1.0984206599276616e-06,4.3203402031885413e-07,1
714,9.709587155047302e-08,1.0984206599276616e-06,9.512541284495269e-07,1
715,3.6157257001798937e-07,1.0984206599276616e-06,1.8209274299820105e-06,1
716,1.2890024388946693e-06,1.0984206599276616e-06,2.7452775611053315e-06,1
717,3.6342549255580917e-06,1.0984206599276616e-06,3.0330050744419094e-06,1
718,7.648646910014223e-06,1.0984206599276616e-06,2.288793089985775e-06,1
719,1.1793645643157885e-05,1.0984206599276616e-06,1.0732543568421155e-06,0
720,1.3319594202700431e-05,1.0984206599276616e-06,4.523057972995698e-07,0
721,1.1584805175769894e-05,1.0984206599276616e-06,6.126948242301058e-07,0
722,8.376009929120305e-06,1.0984206599276616e-06,8.392000708796954e-07,1
723,5.0646985864508e-06,1.0984206599276616e-06,7.827714135492e-07,0
724,2.402325617881067e-06,1.0984206599276616e-06,5.822943821189328e-07,0
725,8.632072357025694e-07,1.0984206599276616e-06,4.469127642974307e-07,0
726,2.458792220457002e-07,1.0984206599276616e-06,4.3986577795429984e-07,0
727,6.746921066050559e-08,1.0984206599276616e-06,4.848617893394944e-07,0
728,3.6953051848401276e-08,1.0984206599276616e-06,5.060959481515987e-07,0
729,9.000017406245074e-08,1.0984206599276616e-06,4.446328259375492e-07,0
730,3.714411705786731e-07,1.0984206599276616e-06,1.628208294213269e-07,0
731,1.1455384289821495e-06,1.0984206599276616e-06,-4.494974289821494e-07,0
732,2.3000389667692784e-06,1.0984206599276616e-06,-1.1343989667692784e-06,1
733,2.9304093984175025e-06,1.0984206599276616e-06,-1.2273993984175026e-06,1
734,2.3450237493422827e-06,1.0984206599276616e-06,-5.808837493422825e-07,0
735,1.186136095502427e-06,1.0984206599276616e-06,-4.076095502427006e-09,0
736,1.3914732229127079e-06,1.0984206599276616e-06,4.0211677708729216e-07,0
737,2.1065269519671267e-06,1.0984206599276616e-06,6.230530480328729e-07,0
738,1.977704712479514e-06,1.0984206599276616e-06,8.977052875204858e-07,0
739,1.2254760959880266e-06,1.0984206599276616e-06,1.0193339040119733e-06,0
740,5.254759419939741e-07,1.0984206599276616e-06,8.05524058006026e-07,1
741,1.6325521374638073e-07,1.0984206599276616e-06,4.6026478625361926e-07,1
742,4.1454922914098407e-08,1.0984206599276616e-06,2.3420907708590163e-07,1
743,1.230360455898485e-08,1.0984206599276616e-06,1.6461539544101514e-07,0
744,1.9230421103822115e-08,1.0984206599276616e-06,2.1958457889617787e-07,0
745,6.306344496531366e-08,1.0984206599276616e-06,4.3235155503468627e-07,1
746,1.8898673713016074e-07,1.0984206599276616e-06,8.815132628698392e-07,1
747,6.149461054108442e-07,1.0984206599276616e-06,1.517683894589156e-06,1
748,1.8789221190027992e-06,1.0984206599276616e-06,1.9702478809972007e-06,1
749,4.579005110253754e-06,1.0984206599276616e-06,1.9195148897462455e-06,1
750,8.338636947201393e-06,1.0984206599276616e-06,1.6044330527986075e-06,0
751,1.1027992486334712e-05,1.0984206599276616e-06,1.4364075136652884e-06,0
752,1.0824628310692801e-05,1.0984206599276616e-06,1.2414716893071985e-06,0
753,8.532826127561548e-06,1.0984206599276616e-06,7.081438724384522e-07,0
754,5.766675491488165e-06,1.0984206599276616e-06,1.333645085118356e-07,0
755,3.2225903430815575e-06,1.0984206599276616e-06,-9.265034308155736e-08,0
756,1.3666733771844851e-06,1.0984206599276616e-06,-1.928337718448517e-08,0
757,4.2300085995908186e-07,1.0984206599276616e-06,1.182781400409181e-07,0
758,1.0122811217172748e-07,1.0984206599276616e-06,2.1964288782827253e-07,0
759,2.6024186902491508e-08,1.0984206599276616e-06,2.8840081309750853e-07,0
760,3.138565467465068e-08,1.0984206599276616e-06,3.2255434532534935e-07,0
761,1.4769785026336686e-07,1.0984206599276616e-06,2.507751497366331e-07,0
762,5.836290856518649e-07,1.0984206599276616e-06,-1.005720856518648e-07,0
763,1.5383082147089423e-06,1.0984206599276616e-06,-8.229722147089422e-07,1
764,2.6503562455524133e-06,1.0984206599276616e-06,-1.5310962455524134e-06,1
765,2.9232085627615887e-06,1.0984206599276616e-06,-1.4762185627615889e-06,1
766,2.0498313450660054e-06,1.0984206599276616e-06,-6.875013450660054e-07,1
767,9.294909101247305e-07,1.0984206599276616e-06,-7.736291012473049e-08,0
768,1.0334691160765192e-06,1.0984206599276616e-06,-6.352311607651916e-08,0
769,1.5736668558415971e-06,1.0984206599276616e-06,-8.077685584159726e-08,0
770,1.5240785611399745e-06,1.0984206599276616e-06,9.19314388600254e-08,0
771,9.690841334321866e-07,1.0984206599276616e-06,3.1340586656781334e-07,0
772,4.141456264518707e-07,1.0984206599276616e-06,3.455223735481294e-07,0
773,1.313390091740797e-07,1.0984206599276616e-06,2.3108899082592034e-07,0
774,3.962147859547134e-08,1.0984206599276616e-06,1.3379252140452866e-07,0
775,1.7652100304018525e-08,1.0984206599276616e-06,1.0212389969598148e-07,0
776,2.3592686388742536e-08,1.0984206599276616e-06,1.2804531361125747e-07,0
777,6.334741227452525e-08,1.0984206599276616e-06,2.1589858772547475e-07,1
778,2.0666561193379636e-07,1.0984206599276616e-06,3.6934438806620365e-07,1
779,6.925243769009306e-07,1.0984206599276616e-06,4.915556230990693e-07,1
780,1.9593349387275534e-06,1.0984206599276616e-06,4.2971506127244666e-07,0
781,4.255697978156874e-06,1.0984206599276616e-06,2.985420218431269e-07,0
782,6.742873069735773e-06,1.0984206599276616e-06,4.5330693026422675e-07,0
783,7.72182954315679e-06,1.0984206599276616e-06,7.244304568432117e-07,0
784,6.6827663409091925e-06,1.0984206599276616e-06,5.339636590908077e-07,0
785,4.729613471122738e-06,1.0984206599276616e-06,2.0176528877262512e-08,0
786,2.872473706464505e-06,1.0984206599276616e-06,-2.9138370646450467e-07,0
787,1.4521299543319432e-06,1.0984206599276616e-06,-2.810499543319432e-07,0
788,5.821180417476754e-07,1.0984206599276616e-06,-1.3522604174767536e-07,0
789,1.8509374015627442e-07,1.0984206599276616e-06,-5.664740156274404e-09,0
790,4.7207740093834414e-08,1.0984206599276616e-06,7.58692599061656e-08,0
791,1.1498221689047769e-08,1.0984206599276616e-06,1.2161177831095223e-07,0
792,2.2723104378708243e-08,1.0984206599276616e-06,1.4402989562129177e-07,0
793,1.1581247692639051e-07,1.0984206599276616e-06,1.0860952307360949e-07,0
794,4.0716111469777173e-07,1.0984206599276616e-06,-8.291011469777175e-08,0
795,9.571182072788127e-07,1.0984206599276616e-06,-4.559922072788127e-07,1
796,1.4745472169475046e-06,1.0984206599276616e-06,-7.416782169475046e-07,1
797,1.4651311850168957e-06,1.0984206599276616e-06,-5.862311850168957e-07,0
798,9.56342498279301e-07,1.0984206599276616e-06,-1.6476849827930093e-07,0
799,4.367469862516719e-07,1.0984206599276616e-06,4.8152013748328106e-08,0
800,1.1597225276999516e-06,1.0984206599276616e-06,-5.469355276999515e-07,1
801,1.8805406177760068e-06,1.0984206599276616e-06,-9.142686177760068e-07,1
802,1.8621656056003623e-06,1.0984206599276616e-06,-8.311056056003622e-07,1
803,1.1517344779839886e-06,1.0984206599276616e-06,-3.717214779839886e-07,0
804,4.819651735920754e-07,1.0984206599276616e-06,-4.593917359207536e-08,0
805,1.6479188673860767e-07,1.0984206599276616e-06,3.2408113261392324e-08,0
806,6.225356035358485e-08,1.0984206599276616e-06,3.075653964641515e-08,0
807,3.602943426639695e-08,1.0984206599276616e-06,3.0658165733603065e-08,0
808,3.256242930675629e-08,1.0984206599276616e-06,4.306437069324372e-08,0
809,5.12617491270024e-08,1.0984206599276616e-06,6.77152508729976e-08,0
810,1.640951453314639e-07,1.0984206599276616e-06,7.673385466853608e-08,0
811,5.651339233942028e-07,1.0984206599276616e-06,-9.804923394202846e-09,0
812,1.5100691094694098e-06,1.0984206599276616e-06,-2.200591094694098e-07,0
813,2.9503044068574883e-06,1.0984206599276616e-06,-3.828444068574886e-07,0
814,4.126673307209312e-06,1.0984206599276616e-06,-3.328633072093118e-07,0
815,4.192071263092414e-06,1.0984206599276616e-06,-2.7115126309241465e-07,0
816,3.2814412703110775e-06,1.0984206599276616e-06,-3.923312703110777e-07,0
817,2.15662591435092e-06,1.0984206599276616e-06,-5.1486591435092e-07,1
818,1.2624878708755907e-06,1.0984206599276616e-06,-4.751018708755907e-07,1
819,6.559508828057623e-07,1.0984206599276616e-06,-3.2056688280576226e-07,1
820,2.882398134569828e-07,1.0984206599276616e-06,-1.507648134569828e-07,1
821,1.002785592290036e-07,1.0984206599276616e-06,-3.16539592290036e-08,0
822,2.578261159869901e-08,1.0984206599276616e-06,2.5771688401300994e-08,0
823,5.577520610511375e-09,1.0984206599276616e-06,4.7119379389488624e-08,0
824,9.776633501338154e-09,1.0984206599276616e-06,5.7301166498661847e-08,0
825,4.6706247779655524e-08,1.0984206599276616e-06,5.724875222034448e-08,0
826,1.54382845331663e-07,1.0984206599276616e-06,1.4628154668336994e-08,0
827,3.3819680138494925e-07,1.0984206599276616e-06,-7.156880138494925e-08,0
828,4.95454077065005e-07,1.0984206599276616e-06,-1.1063207706500506e-07,0
829,5.175217782144124e-07,1.0984206599276616e-06,-4.9477778214412444e-08,0
830,4.3660699691575966e-07,1.0984206599276616e-06,8.825003084240324e-09,0
831,3.0797688837366977e-07,1.0984206599276616e-06,-1.1507888373669793e-08,0
832,1.5127448506677368e-06,1.0984206599276616e-06,-9.942188506677367e-07,1
833,2.3227110810864216e-06,1.0984206599276616e-06,-1.5277390810864215e-06,1
834,2.186366785265727e-06,1.0984206599276616e-06,-1.393338785265727e-06,1
835,1.3351457731183435e-06,1.0984206599276616e-06,-7.952477731183434e-07,1
836,5.821694082623963e-07,1.0984206599276616e-06,-3.190474082623963e-07,1
837,2.092315448601407e-07,1.0984206599276616e-06,-1.072495448601407e-07,1
838,7.394861226281924e-08,1.0984206599276616e-06,-3.0876812262819235e-08,0
839,3.2236535664023446e-08,1.0984206599276616e-06,-2.056035664023442e-09,0
840,1.8725073820661527e-08,1.0984206599276616e-06,1.638202617933847e-08,0
841,2.221661140223532e-08,1.0984206599276616e-06,3.608368859776469e-08,0
842,8.374786674921282e-08,1.0984206599276616e-06,3.7374133250787166e-08,0
843,3.02779358426836e-07,1.0984206599276616e-06,-1.2892358426835978e-08,0
844,7.835799736090534e-07,1.0984206599276616e-06,-1.1781997360905352e-07,0
845,1.4333260622755557e-06,1.0984206599276616e-06,-2.3834606227555583e-07,0
846,1.846014494077513e-06,1.0984206599276616e-06,-3.3934449407751317e-07,1
847,1.747126237946244e-06,1.0984206599276616e-06,-4.3026623794624397e-07,1
848,1.3735185273145919e-06,1.0984206599276616e-06,-5.245285273145919e-07,1
849,1.0288187145435816e-06,1.0984206599276616e-06,-5.768657145435816e-07,1
850,7.288617034734135e-07,1.0984206599276616e-06,-5.059327034734135e-07,1
851,4.2118664417101424e-07,1.0984206599276616e-06,-3.1002864417101424e-07,1
852,1.7439769829404758e-07,1.0984206599276616e-06,-1.1554509829404759e-07,1
853,4.9158038221223024e-08,1.0984206599276616e-06,-1.4323438221223025e-08,0
854,9.275380084911593e-09,1.0984206599276616e-06,1.6125719915088406e-08,0
855,1.3404410811722186e-09,1.0984206599276616e-06,2.1983458918827784e-08,0
856,1.911190817586215e-09,1.0984206599276616e-06,2.8687309182413786e-08,0
857,9.445697491848248e-09,1.0984206599276616e-06,4.001900250815175e-08,0
858,3.1600361785177404e-08,1.0984206599276616e-06,4.73425382148226e-08,0
859,7.555463939299906e-08,1.0984206599276616e-06,5.415536060700093e-08,0
860,1.5682799985972354e-07,1.0984206599276616e-06,4.9979000140276465e-08,0
861,2.971635085872263e-07,1.0984206599276616e-06,-8.671508587226292e-09,0
862,4.27270955531187e-07,1.0984206599276616e-06,-1.1235495553118706e-07,0
863,3.9198052289363324e-07,1.0984206599276616e-06,-1.5899252289363325e-07,0
864,1.486384182740791e-06,1.0984206599276616e-06,-1.008227182740791e-06,1
865,2.2366943979654977e-06,1.0984206599276616e-06,-1.5456113979654977e-06,1
866,2.1230919942093468e-06,1.0984206599276616e-06,-1.4876269942093468e-06,1
867,1.328855795878628e-06,1.0984206599276616e-06,-9.334757958786281e-07,1
868,5.969957831624406e-07,1.0984206599276616e-06,-4.164137831624406e-07,1
869,2.192351554246428e-07,1.0984206599276616e-06,-1.492741554246428e-07,1
870,6.926761786642629e-08,1.0984206599276616e-06,-4.0183017866426295e-08,1
871,1.7630274902386002e-08,1.0984206599276616e-06,8.172509761399791e-11,0
872,4.301865376932522e-09,1.0984206599276616e-06,1.648043462306748e-08,0
873,5.72850498778098e-09,1.0984206599276616e-06,3.158799501221902e-08,0
874,2.9128786987006833e-08,1.0984206599276616e-06,5.461541301299315e-08,0
875,1.1578297505520216e-07,1.0984206599276616e-06,9.137402494479782e-08,0
876,3.188776063955303e-07,1.0984206599276616e-06,1.0772039360446967e-07,0
877,5.834717426293153e-07,1.0984206599276616e-06,3.064725737068478e-08,0
878,7.214379832049988e-07,1.0984206599276616e-06,-1.2320198320499885e-07,0
879,6.964593739144421e-07,1.0984206599276616e-06,-2.7379637391444205e-07,1
880,6.580247264820275e-07,1.0984206599276616e-06,-4.069027264820275e-07,1
881,6.537912953362808e-07,1.0984206599276616e-06,-5.086912953362808e-07,1
882,5.646336877396133e-07,1.0984206599276616e-06,-4.789937877396133e-07,1
883,3.448680674799732e-07,1.0984206599276616e-06,-2.929748674799732e-07,1
884,1.3784323092138938e-07,1.0984206599276616e-06,-1.0678553092138937e-07,1
885,3.6378954763185284e-08,1.0984206599276616e-06,-1.7771354763185286e-08,0
886,6.627208416823375e-09,1.0984206599276616e-06,7.623191583176623e-09,0
887,9.961839397221272e-10,1.0984206599276616e-06,1.7552216060277872e-08,0
888,6.653774202030992e-10,1.0984206599276616e-06,2.87803225797969e-08,0
889,2.689700179369004e-09,1.0984206599276616e-06,3.7495299820631e-08,0
890,1.2549173085892914e-08,1.0984206599276616e-06,4.314892691410708e-08,0
891,4.772221234878873e-08,1.0984206599276616e-06,5.1276887651211275e-08,0
892,1.4255887153869e-07,1.0984206599276616e-06,4.275812846131003e-08,0
893,3.14404388755975e-07,1.0984206599276616e-06,-2.6195388755974955e-08,0
894,4.5795993477220154e-07,1.0984206599276616e-06,-1.2795393477220156e-07,0
895,4.015596159436208e-07,1.0984206599276616e-06,-1.4963561594362079e-07,0
896,1.235390277899305e-06,1.0984206599276616e-06,-7.88293277899305e-07,1
897,1.9212584478059708e-06,1.0984206599276616e-06,-1.2910914478059707e-06,1
898,1.8899313779115814e-06,1.0984206599276616e-06,-1.3157563779115813e-06,1
899,1.22520639450829e-06,1.0984206599276616e-06,-8.588983945082899e-07,1
900,5.651920465273482e-07,1.0984206599276616e-06,-3.8776704652734817e-07,1
901,2.047964979637018e-07,1.0984206599276616e-06,-1.3221179796370178e-07,1
902,5.967838402386745e-08,1.0984206599276616e-06,-3.078678402386745e-08,1
903,1.3036402055812117e-08,1.0984206599276616e-06,2.2863979441878833e-09,0
904,2.9620675091523423e-09,1.0984206599276616e-06,1.227613249084766e-08,0
905,5.226722725981213e-09,1.0984206599276616e-06,2.2021777274018787e-08,0
906,1.9395572876153632e-08,1.0984206599276616e-06,5.913112712384637e-08,0
907,6.519000575996152e-08,1.0984206599276616e-06,1.4925099424003847e-07,0
908,1.602350350530907e-07,1.0984206599276616e-06,2.322979649469093e-07,0
909,2.693331886843348e-07,1.0984206599276616e-06,1.7406381131566516e-07,0
910,3.5107270439556496e-07,1.0984206599276616e-06,-2.998770439556497e-08,0
911,4.3099859690296706e-07,1.0984206599276616e-06,-2.52484596902967e-07,1
912,5.259980221044869e-07,1.0984206599276616e-06,-4.1948802210448684e-07,1
913,5.696112301330599e-07,1.0984206599276616e-06,-4.925746301330599e-07,1
914,4.6727691327012856e-07,1.0984206599276616e-06,-4.101016132701286e-07,1
915,2.718859765141093e-07,1.0984206599276616e-06,-2.3304677651410928e-07,1
916,1.1731852444430196e-07,1.0984206599276616e-06,-9.570332444430196e-08,1
917,3.923166539476272e-08,1.0984206599276616e-06,-2.659846539476272e-08,0
918,1.0288794320517884e-08,1.0984206599276616e-06,6.017005679482116e-09,0
919,4.6746883780657034e-09,1.0984206599276616e-06,2.946231162193429e-08,0
920,7.2220954432693065e-09,1.0984206599276616e-06,5.7515704556730704e-08,0
921,1.6551188209873546e-08,1.0984206599276616e-06,7.929821179012645e-08,0
922,5.2533065137149837e-08,1.0984206599276616e-06,7.724493486285018e-08,0
923,1.4108453167192992e-07,1.0984206599276616e-06,6.518546832807006e-08,0
924,2.9799499014821703e-07,1.0984206599276616e-06,5.302400985178297e-08,0
925,5.001256941954297e-07,1.0984206599276616e-06,7.769305804570328e-09,0
926,6.028434092478543e-07,1.0984206599276616e-06,-5.444140924785426e-08,0
927,4.6727727489929207e-07,1.0984206599276616e-06,-6.444927489929206e-08,0
928,1.0535210981453494e-06,1.0984206599276616e-06,-5.336990981453495e-07,0
929,1.648775871170149e-06,1.0984206599276616e-06,-9.10650871170149e-07,1
930,1.612067023236766e-06,1.0984206599276616e-06,-9.369880232367659e-07,1
931,1.0428193716753329e-06,1.0984206599276616e-06,-6.117303716753329e-07,1
932,4.936458199471622e-07,1.0984206599276616e-06,-2.8482881994716224e-07,1
933,1.9026114019392347e-07,1.0984206599276616e-06,-1.0809194019392348e-07,1
934,6.11876288993207e-08,1.0984206599276616e-06,-3.188512889932069e-08,1
935,1.791288071194381e-08,1.0984206599276616e-06,-1.6701807119438072e-09,0
936,1.1722985290027256e-08,1.0984206599276616e-06,1.1512014709972746e-08,0
937,2.1285356105168305e-08,1.0984206599276616e-06,3.0920843894831694e-08,0
938,3.8919645417760815e-08,1.0984206599276616e-06,8.49563545822392e-08,0
939,6.78890570787504e-08,1.0984206599276616e-06,1.818469429212496e-07,0
940,1.155698522097485e-07,1.0984206599276616e-06,2.422231477902515e-07,0
941,1.95614887383086e-07,1.0984206599276616e-06,1.3943211261691398e-07,0
942,3.182821939724761e-07,1.0984206599276616e-06,-1.063321939724761e-07,0
943,4.5056333940137797e-07,1.0984206599276616e-06,-3.3908433940137795e-07,1
944,5.312170993238971e-07,1.0984206599276616e-06,-4.625632993238971e-07,1
945,5.12340036467001e-07,1.0984206599276616e-06,-4.59667536467001e-07,1
946,4.034948384416544e-07,1.0984206599276616e-06,-3.633804384416544e-07,1
947,2.5919396204047045e-07,1.0984206599276616e-06,-2.3416216204047045e-07,1
948,1.293273445890788e-07,1.0984206599276616e-06,-1.1614814458907881e-07,1
949,4.666138664992225e-08,1.0984206599276616e-06,-3.530968664992225e-08,1
950,1.6083473668502143e-08,1.0984206599276616e-06,8.618226331497856e-09,0
951,1.644423973229172e-08,1.0984206599276616e-06,5.078866026770828e-08,0
952,2.6694101366564622e-08,1.0984206599276616e-06,1.2392089863343537e-07,0
953,6.116977632567513e-08,1.0984206599276616e-06,1.9803822367432487e-07,0
954,1.80342067900112e-07,1.0984206599276616e-06,2.14464932099888e-07,0
955,4.3445047478150394e-07,1.0984206599276616e-06,2.1124052521849615e-07,0
956,8.160760327080276e-07,1.0984206599276616e-06,2.4169396729197245e-07,0
957,1.1797628565191082e-06,1.0984206599276616e-06,2.3613714348089185e-07,0
958,1.222326993697547e-06,1.0984206599276616e-06,1.5574300630245322e-07,0
959,8.410499575675433e-07,1.0984206599276616e-06,7.096604243245669e-08,0
960,1.0107611487793705e-06,1.0984206599276616e-06,-2.7895714877937046e-07,0
961,1.4150441845100798e-06,1.0984206599276616e-06,-4.354541845100798e-07,0
962,1.2394362409839314e-06,1.0984206599276616e-06,-4.1037224098393127e-07,0
963,7.573544019413896e-07,1.0984206599276616e-06,-2.6206740194138957e-07,0
964,3.785967995591896e-07,1.0984206599276616e-06,-1.4927879955918961e-07,0
965,1.7603045080793397e-07,1.0984206599276616e-06,-8.964205080793397e-08,1
966,8.076194202988054e-08,1.0984206599276616e-06,-4.760944202988054e-08,1
967,4.129663884054338e-08,1.0984206599276616e-06,-8.70243884054338e-09,0
968,3.1046171724114944e-08,1.0984206599276616e-06,3.657892827588506e-08,0
969,3.3607393805305226e-08,1.0984206599276616e-06,9.847160619469477e-08,0
970,4.3284770817036526e-08,1.0984206599276616e-06,1.7123822918296348e-07,0
971,7.786577245843781e-08,1.0984206599276616e-06,2.1911122754156223e-07,0
972,1.5504755344883526e-07,1.0984206599276616e-06,1.7639544655116478e-07,0
973,2.7156641484781963e-07,1.0984206599276616e-06,1.0111585152180383e-08,0
974,4.028598546160537e-07,1.0984206599276616e-06,-2.1298985461605368e-07,1
975,4.977457316250754e-07,1.0984206599276616e-06,-3.797627316250754e-07,1
976,5.035814760687032e-07,1.0984206599276616e-06,-4.2745227606870324e-07,1
977,4.4586166903499677e-07,1.0984206599276616e-06,-3.9608156903499677e-07,1
978,3.6374512503995106e-07,1.0984206599276616e-06,-3.3158112503995106e-07,1
979,2.5216285861608226e-07,1.0984206599276616e-06,-2.3000315861608226e-07,1
980,1.3163467840624475e-07,1.0984206599276616e-06,-1.1308347840624475e-07,1
981,5.1545387978934457e-08,1.0984206599276616e-06,-3.066418797893446e-08,1
982,2.2176039785532306e-08,1.0984206599276616e-06,1.8478960214467697e-08,0
983,2.222547478307696e-08,1.0984206599276616e-06,8.792352521692304e-08,0
984,5.520596338209958e-08,1.0984206599276616e-06,2.0900003661790043e-07,0
985,1.8297510219680623e-07,1.0984206599276616e-06,3.312448978031938e-07,0
986,5.159398911816884e-07,1.0984206599276616e-06,4.130271088183115e-07,0
987,1.1719689419137807e-06,1.0984206599276616e-06,5.258710580862194e-07,0
988,2.1464849488931257e-06,1.0984206599276616e-06,6.188850511068746e-07,0
989,2.9486693375464886e-06,1.0984206599276616e-06,5.077006624535106e-07,0
990,2.813207862388473e-06,1.0984206599276616e-06,2.486521376115266e-07,0
991,1.7673564529014404e-06,1.0984206599276616e-06,4.288354709855967e-08,0
992,6.759157971377712e-07,1.0984206599276616e-06,-2.9480797137771182e-08,0
993,7.603695571844293e-07,1.0984206599276616e-06,-2.468755718442927e-08,0
994,5.506297393117437e-07,1.0984206599276616e-06,-1.0827739311743596e-08,0
995,3.146548621302825e-07,1.0984206599276616e-06,-2.6404862130282488e-08,0
996,1.885978734540485e-07,1.0984206599276616e-06,-6.688987345404852e-08,0
997,1.250108761570271e-07,1.0984206599276616e-06,-8.06444761570271e-08,1
998,7.466492826880309e-08,1.0984206599276616e-06,-4.937022826880309e-08,1
999,3.966123108578217e-08,1.0984206599276616e-06,3.734768914217833e-09,0
1000,2.6102988907608262e-08,1.0984206599276616e-06,6.179791109239174e-08,0
1001,2.5398312239883496e-08,1.0984206599276616e-06,1.177906877601165e-07,0
1002,4.4290089440087846e-08,1.0984206599276616e-06,1.4948791055991216e-07,0
1003,9.746060196060221e-08,1.0984206599276616e-06,1.306753980393978e-07,0
1004,1.7493868539987904e-07,1.0984206599276616e-06,5.0290314600120974e-08,0
1005,2.6821846646566446e-07,1.0984206599276616e-06,-8.751146646566448e-08,0
1006,3.665247281782172e-07,1.0984206599276616e-06,-2.442957281782172e-07,1
1007,4.034604371097627e-07,1.0984206599276616e-06,-3.258146371097627e-07,1
1008,3.496845718562125e-07,1.0984206599276616e-06,-3.0161587185621254e-07,1
1009,2.815338143221032e-07,1.0984206599276616e-06,-2.515477143221032e-07,1
1010,2.2642530434359522e-07,1.0984206599276616e-06,-2.0540740434359523e-07,1
1011,1.5147731836593895e-07,1.0984206599276616e-06,-1.3410371836593894e-07,1
1012,7.547757822771954e-08,1.0984206599276616e-06,-5.9315578227719545e-08,1
1013,3.2869665172801535e-08,1.0984206599276616e-06,-1.3441565172801536e-08,0
1014,1.621404921680175e-08,1.0984206599276616e-06,2.496185078319825e-08,0
1015,2.1223178841034006e-08,1.0984206599276616e-06,8.639982115896599e-08,0
1016,7.391028889026576e-08,1.0984206599276616e-06,1.7412371110973422e-07,0
1017,2.4662190160842237e-07,1.0984206599276616e-06,2.718460983915777e-07,0
1018,6.733068921744692e-07,1.0984206599276616e-06,3.8681310782553075e-07,0
1019,1.4924076011434743e-06,1.0984206599276616e-06,5.014823988565259e-07,0
1020,2.567770734988789e-06,1.0984206599276616e-06,4.5757926501121104e-07,0
1021,3.1761912326739516e-06,1.0984206599276616e-06,2.030487673260488e-07,0
1022,2.653785081618508e-06,1.0984206599276616e-06,-4.131508161850801e-08,0
1023,1.428058603340778e-06,1.0984206599276616e-06,-1.2278860334077784e-07,0
