,K292I,max,diff,True
722,8.294116527745778e-06,1.056035626733772e-06,9.210934722542221e-07,1
723,6.515359364719835e-06,1.056035626733772e-06,-6.678893647198348e-07,0
724,4.6233452601520176e-06,1.056035626733772e-06,-1.6387252601520177e-06,1
725,3.2370384088608985e-06,1.056035626733772e-06,-1.9269184088608984e-06,1
726,2.3656971904679237e-06,1.056035626733772e-06,-1.6799521904679237e-06,1
727,1.5458669872322275e-06,1.056035626733772e-06,-9.935359872322275e-07,1
728,7.787834476169436e-07,1.056035626733772e-06,-2.3573444761694359e-07,0
729,3.895523410035668e-07,1.056035626733772e-06,1.4508065899643318e-07,0
730,4.829810162923334e-07,1.056035626733772e-06,5.128098370766658e-08,0
731,9.060478000860024e-07,1.056035626733772e-06,-2.1000680008600232e-07,0
732,1.3330717700075592e-06,1.056035626733772e-06,-1.6743177000755927e-07,0
733,1.4790875949199231e-06,1.056035626733772e-06,2.2392240508007675e-07,0
734,1.28926175677982e-06,1.056035626733772e-06,4.7487824322018013e-07,0
735,8.483571093409787e-07,1.056035626733772e-06,3.3370289065902136e-07,0
736,2.0650214270973813e-06,1.056035626733772e-06,-2.714314270973813e-07,0
737,3.041647323319539e-06,1.056035626733772e-06,-3.1206732331953947e-07,0
738,3.0934424921189686e-06,1.056035626733772e-06,-2.1803249211896873e-07,0
739,2.476154019260244e-06,1.056035626733772e-06,-2.3134401926024402e-07,0
740,1.7600000511324124e-06,1.056035626733772e-06,-4.2900005113241234e-07,0
741,1.2216878358760564e-06,1.056035626733772e-06,-5.981678358760565e-07,1
742,9.193121763718204e-07,1.056035626733772e-06,-6.436481763718204e-07,1
743,7.868149184868359e-07,1.056035626733772e-06,-6.098959184868359e-07,1
744,7.490949965780046e-07,1.056035626733772e-06,-5.102799965780046e-07,1
745,8.697646713238493e-07,1.056035626733772e-06,-3.743496713238493e-07,1
746,1.2972834412392445e-06,1.056035626733772e-06,-2.2678344123924452e-07,0
747,2.155719868340678e-06,1.056035626733772e-06,-2.3089868340677844e-08,0
748,3.596639067160492e-06,1.056035626733772e-06,2.52530932839508e-07,0
749,5.843904395810241e-06,1.056035626733772e-06,6.546156041897582e-07,0
750,8.705904604531541e-06,1.056035626733772e-06,1.2371653954684598e-06,0
751,1.0771330800990378e-05,1.056035626733772e-06,1.6930691990096228e-06,0
752,1.0467745436897352e-05,1.056035626733772e-06,1.598354563102647e-06,0
753,8.286668806042743e-06,1.056035626733772e-06,9.543011939572564e-07,0
754,5.8881758605236535e-06,1.056035626733772e-06,1.1864139476347064e-08,0
755,4.040751475712162e-06,1.056035626733772e-06,-9.108114757121621e-07,1
756,2.8886467440024987e-06,1.056035626733772e-06,-1.5412567440024987e-06,1
757,2.3529749904909283e-06,1.056035626733772e-06,-1.8116959904909285e-06,1
758,1.9047319894714416e-06,1.056035626733772e-06,-1.5838609894714416e-06,1
759,1.2405100176922888e-06,1.056035626733772e-06,-9.260850176922888e-07,1
760,6.77929965194022e-07,1.056035626733772e-06,-3.2398996519402196e-07,0
761,5.91473833927356e-07,1.056035626733772e-06,-1.9300083392735607e-07,0
762,1.1131783501053785e-06,1.056035626733772e-06,-6.301213501053785e-07,1
763,1.9882429490390585e-06,1.056035626733772e-06,-1.2729069490390584e-06,1
764,2.543588567620514e-06,1.056035626733772e-06,-1.4243285676205141e-06,1
765,2.3985657852863387e-06,1.056035626733772e-06,-9.515757852863389e-07,1
766,1.7896217166419116e-06,1.056035626733772e-06,-4.2729171664191157e-07,0
767,1.036426537797092e-06,1.056035626733772e-06,-1.8429853779709206e-07,0
768,1.2089503428309692e-06,1.056035626733772e-06,-2.390043428309692e-07,0
769,1.7863717203728146e-06,1.056035626733772e-06,-2.9348172037281477e-07,0
770,1.922540749497859e-06,1.056035626733772e-06,-3.0653074949785907e-07,0
771,1.7213003982630557e-06,1.056035626733772e-06,-4.388103982630558e-07,0
772,1.3479846540787187e-06,1.056035626733772e-06,-5.883166540787186e-07,1
773,9.313199848567105e-07,1.056035626733772e-06,-5.688919848567104e-07,1
774,6.204510819879697e-07,1.056035626733772e-06,-4.4703708198796976e-07,1
775,4.400752971659088e-07,1.056035626733772e-06,-3.202992971659088e-07,1
776,3.8295659849540784e-07,1.056035626733772e-06,-2.3131859849540784e-07,1
777,4.959233022796132e-07,1.056035626733772e-06,-2.166773022796132e-07,1
778,8.122313700940354e-07,1.056035626733772e-06,-2.3622137009403535e-07,1
779,1.3535214561356457e-06,1.056035626733772e-06,-1.6944145613564582e-07,0
780,2.305360152166491e-06,1.056035626733772e-06,8.368984783350906e-08,0
781,4.024888905706056e-06,1.056035626733772e-06,5.293510942939444e-07,0
782,6.267872692440343e-06,1.056035626733772e-06,9.283073075596571e-07,0
783,7.4513247599210575e-06,1.056035626733772e-06,9.949352400789438e-07,0
784,6.413324958472357e-06,1.056035626733772e-06,8.034050415276437e-07,0
785,4.2338710713916985e-06,1.056035626733772e-06,5.159189286083023e-07,0
786,2.485430046342368e-06,1.056035626733772e-06,9.565995365763224e-08,0
787,1.5546458445780525e-06,1.056035626733772e-06,-3.8356584457805255e-07,1
788,1.199049758077361e-06,1.056035626733772e-06,-7.52157758077361e-07,1
789,1.0676081093019342e-06,1.056035626733772e-06,-8.881791093019343e-07,1
790,8.446349587238056e-07,1.056035626733772e-06,-7.215579587238056e-07,1
791,5.313188123891966e-07,1.056035626733772e-06,-3.9820881238919655e-07,1
792,3.7028035110478174e-07,1.056035626733772e-06,-2.0352735110478173e-07,1
793,6.372956320648286e-07,1.056035626733772e-06,-4.128736320648286e-07,1
794,1.5353914083373786e-06,1.056035626733772e-06,-1.2111404083373787e-06,1
795,2.712452389535437e-06,1.056035626733772e-06,-2.211326389535437e-06,1
796,3.249850540455184e-06,1.056035626733772e-06,-2.516981540455184e-06,1
797,2.7717331564011227e-06,1.056035626733772e-06,-1.8928331564011227e-06,1
798,1.803070640686457e-06,1.056035626733772e-06,-1.0114966406864572e-06,1
799,9.09705458937016e-07,1.056035626733772e-06,-4.24806458937016e-07,1
800,7.307499757873189e-07,1.056035626733772e-06,-1.1796297578731884e-07,0
801,1.1662872112287682e-06,1.056035626733772e-06,-2.0001521122876815e-07,0
802,1.3782297356006418e-06,1.056035626733772e-06,-3.471697356006417e-07,0
803,1.2799668979563992e-06,1.056035626733772e-06,-4.999538979563992e-07,0
804,9.435578131928335e-07,1.056035626733772e-06,-5.075318131928335e-07,1
805,5.716903758643871e-07,1.056035626733772e-06,-3.7449037586438706e-07,1
806,2.9771108475738404e-07,1.056035626733772e-06,-2.0470098475738403e-07,1
807,1.4444623968706955e-07,1.056035626733772e-06,-7.775863968706953e-08,0
808,1.046787875641247e-07,1.056035626733772e-06,-2.905198756412469e-08,0
809,1.5552099648728531e-07,1.056035626733772e-06,-3.654399648728531e-08,0
810,2.836163059228242e-07,1.056035626733772e-06,-4.278730592282423e-08,0
811,5.447746312342597e-07,1.056035626733772e-06,1.0554368765740245e-08,0
812,1.117632667276632e-06,1.056035626733772e-06,1.72377332723368e-07,0
813,2.136263739695305e-06,1.056035626733772e-06,4.311962603046949e-07,0
814,3.177522938664872e-06,1.056035626733772e-06,6.162870613351281e-07,1
815,3.3473565155637972e-06,1.056035626733772e-06,5.735634844362025e-07,1
816,2.471078794506242e-06,1.056035626733772e-06,4.18031205493758e-07,0
817,1.35220346631414e-06,1.056035626733772e-06,2.8955653368585987e-07,0
818,6.608095735883106e-07,1.056035626733772e-06,1.2657642641168937e-07,0
819,4.022988389303103e-07,1.056035626733772e-06,-6.691483893031024e-08,0
820,3.296027260756693e-07,1.056035626733772e-06,-1.921277260756693e-07,1
821,2.693199725166248e-07,1.056035626733772e-06,-2.006953725166248e-07,1
822,1.774324588998923e-07,1.056035626733772e-06,-1.258781588998923e-07,1
823,1.059757302522988e-07,1.056035626733772e-06,-5.3278830252298804e-08,0
824,1.4959674165400306e-07,1.056035626733772e-06,-8.251894165400306e-08,1
825,4.854174826723517e-07,1.056035626733772e-06,-3.814624826723517e-07,1
826,1.2424375312570699e-06,1.056035626733772e-06,-1.0734265312570698e-06,1
827,2.095248028648677e-06,1.056035626733772e-06,-1.8286200286486769e-06,1
828,2.391270943242709e-06,1.056035626733772e-06,-2.006448943242709e-06,1
829,1.9718173732511543e-06,1.056035626733772e-06,-1.5037733732511544e-06,1
830,1.2770209249724615e-06,1.056035626733772e-06,-8.315889249724614e-07,1
831,6.604376230535599e-07,1.056035626733772e-06,-3.639686230535599e-07,1
832,7.098472329450241e-07,1.056035626733772e-06,-1.9132123294502398e-07,0
833,1.1915152027007792e-06,1.056035626733772e-06,-3.965432027007791e-07,0
834,1.3504124079401052e-06,1.056035626733772e-06,-5.573844079401052e-07,1
835,1.0718209285824916e-06,1.056035626733772e-06,-5.319229285824915e-07,1
836,6.452718665209868e-07,1.056035626733772e-06,-3.821498665209868e-07,1
837,3.30167708210491e-07,1.056035626733772e-06,-2.2818570821049102e-07,1
838,1.4621125760672948e-07,1.056035626733772e-06,-1.0313945760672947e-07,1
839,5.8913969005211424e-08,1.056035626733772e-06,-2.873346900521142e-08,0
840,3.2134850093344687e-08,1.056035626733772e-06,2.9722499066553102e-09,0
841,3.4871570365198214e-08,1.056035626733772e-06,2.3428729634801795e-08,0
842,8.095445358977704e-08,1.056035626733772e-06,4.0167546410222954e-08,0
843,2.2730225810523962e-07,1.056035626733772e-06,6.258474189476041e-08,0
844,5.322342652745508e-07,1.056035626733772e-06,1.3352573472544914e-07,0
845,9.333618448705641e-07,1.056035626733772e-06,2.616181551294358e-07,0
846,1.1802560225235226e-06,1.056035626733772e-06,3.2641397747647736e-07,1
847,1.0675871218442648e-06,1.056035626733772e-06,2.4927287815573523e-07,1
848,6.876931094344176e-07,1.056035626733772e-06,1.6129689056558242e-07,0
849,3.1923592914765854e-07,1.056035626733772e-06,1.3271707085234151e-07,0
850,1.227977502878538e-07,1.056035626733772e-06,1.001312497121462e-07,0
851,5.837524278758919e-08,1.056035626733772e-06,5.2782757212410805e-08,0
852,3.929749568620473e-08,1.056035626733772e-06,1.9555104313795266e-08,0
853,2.4574526657787706e-08,1.056035626733772e-06,1.0260073342212293e-08,0
854,1.2596367102265947e-08,1.056035626733772e-06,1.2804732897734052e-08,0
855,1.3891104085999513e-08,1.056035626733772e-06,9.432795914000489e-09,0
856,6.200668248801052e-08,1.056035626733772e-06,-3.140818248801052e-08,0
857,2.3893544079927715e-07,1.056035626733772e-06,-1.8947074079927715e-07,1
858,5.980539656423262e-07,1.056035626733772e-06,-5.191110656423262e-07,1
859,1.0003396015094083e-06,1.056035626733772e-06,-8.706296015094084e-07,1
860,1.1856920305277522e-06,1.056035626733772e-06,-9.788850305277521e-07,1
861,1.083009632939506e-06,1.056035626733772e-06,-7.945176329395058e-07,1
862,8.178634973733506e-07,1.056035626733772e-06,-5.029474973733506e-07,1
863,5.00207816376782e-07,1.056035626733772e-06,-2.67219816376782e-07,1
864,9.372182748786759e-07,1.056035626733772e-06,-4.5906127487867587e-07,1
865,1.5058157592674512e-06,1.056035626733772e-06,-8.147327592674512e-07,1
866,1.506064162315392e-06,1.056035626733772e-06,-8.70599162315392e-07,1
867,1.001975092205032e-06,1.056035626733772e-06,-6.06595092205032e-07,1
868,4.981441692626415e-07,1.056035626733772e-06,-3.175621692626415e-07,1
869,2.134862083136945e-07,1.056035626733772e-06,-1.435252083136945e-07,1
870,8.596962879724979e-08,1.056035626733772e-06,-5.688502879724979e-08,1
871,3.421386624361502e-08,1.056035626733772e-06,-1.650186624361502e-08,0
872,1.4244986700650773e-08,1.056035626733772e-06,6.537313299349227e-09,0
873,1.0433910447753066e-08,1.056035626733772e-06,2.6882589552246934e-08,0
874,3.0752482135207883e-08,1.056035626733772e-06,5.29917178647921e-08,0
875,9.282932972439617e-08,1.056035626733772e-06,1.143276702756038e-07,0
876,1.9704743807543184e-07,1.056035626733772e-06,2.2955056192456813e-07,0
877,3.023402433084585e-07,1.056035626733772e-06,3.1177875669154156e-07,0
878,3.444564866879129e-07,1.056035626733772e-06,2.537795133120871e-07,0
879,2.9184713449916127e-07,1.056035626733772e-06,1.3081586550083876e-07,0
880,1.829472917395197e-07,1.056035626733772e-06,6.81747082604803e-08,0
881,8.658670649964005e-08,1.056035626733772e-06,5.8513293500359945e-08,0
882,3.2452498911425264e-08,1.056035626733772e-06,5.318740108857472e-08,0
883,1.0069064743987928e-08,1.056035626733772e-06,4.182413525601207e-08,0
884,2.787960798038297e-09,1.056035626733772e-06,2.8269739201961706e-08,0
885,7.773820670310398e-10,1.056035626733772e-06,1.7830217932968957e-08,0
886,5.136228405438158e-10,1.056035626733772e-06,1.3736777159456183e-08,0
887,3.2627070131475925e-09,1.056035626733772e-06,1.5285692986852408e-08,0
888,1.9479844100056008e-08,1.056035626733772e-06,9.965855899943993e-09,0
889,7.274122666575211e-08,1.056035626733772e-06,-3.2556226665752104e-08,0
890,1.8258265385733168e-07,1.056035626733772e-06,-1.2688455385733168e-07,1
891,3.385204603440484e-07,1.056035626733772e-06,-2.395213603440484e-07,1
892,5.031719995062843e-07,1.056035626733772e-06,-3.178549995062843e-07,1
893,6.439568508154149e-07,1.056035626733772e-06,-3.557478508154148e-07,1
894,7.028967509432371e-07,1.056035626733772e-06,-3.728907509432371e-07,1
895,5.638135421713236e-07,1.056035626733772e-06,-3.1188954217132364e-07,1
896,1.2924340904152165e-06,1.056035626733772e-06,-8.453370904152165e-07,1
897,1.899939929008409e-06,1.056035626733772e-06,-1.269772929008409e-06,1
898,1.7454108353906184e-06,1.056035626733772e-06,-1.1712358353906185e-06,1
899,1.0787248430894238e-06,1.056035626733772e-06,-7.124168430894238e-07,1
900,4.849000907728534e-07,1.056035626733772e-06,-3.0747509077285343e-07,1
901,1.7595293945696586e-07,1.056035626733772e-06,-1.0336823945696587e-07,1
902,5.62332664255641e-08,1.056035626733772e-06,-2.73416664255641e-08,1
903,1.5125044032128117e-08,1.056035626733772e-06,1.9775596787188264e-10,0
904,3.6946904963415774e-09,1.056035626733772e-06,1.1543509503658424e-08,0
905,4.186028551076613e-09,1.056035626733772e-06,2.306247144892339e-08,0
906,1.3534390806635267e-08,1.056035626733772e-06,6.499230919336473e-08,0
907,3.3963963839334414e-08,1.056035626733772e-06,1.8047703616066556e-07,0
908,6.847851742507898e-08,1.056035626733772e-06,3.24054482574921e-07,0
909,1.0748188449368086e-07,1.056035626733772e-06,3.3591511550631915e-07,0
910,1.1878673937283562e-07,1.056035626733772e-06,2.0229826062716436e-07,0
911,9.277575957479534e-08,1.056035626733772e-06,8.573824042520467e-08,0
912,5.855382093985517e-08,1.056035626733772e-06,4.795617906014482e-08,0
913,3.5426688811619516e-08,1.056035626733772e-06,4.160991118838048e-08,0
914,1.872084482102365e-08,1.056035626733772e-06,3.8454455178976345e-08,0
915,6.5021664271508935e-09,1.056035626733772e-06,3.2337033572849104e-08,0
916,1.2703792150613915e-09,1.056035626733772e-06,2.0344820784938606e-08,0
917,1.810906272472613e-10,1.056035626733772e-06,1.245210937275274e-08,0
918,2.500693010978425e-10,1.056035626733772e-06,1.6055730698902156e-08,0
919,1.006508951342776e-09,1.056035626733772e-06,3.313049104865722e-08,0
920,4.513823738842045e-09,1.056035626733772e-06,6.022397626115797e-08,0
921,2.0045292608192465e-08,1.056035626733772e-06,7.580410739180753e-08,0
922,7.518928931587729e-08,1.056035626733772e-06,5.4588710684122724e-08,0
923,2.2015047110089312e-07,1.056035626733772e-06,-1.3880471100893142e-08,0
924,4.968064510138753e-07,1.056035626733772e-06,-1.457874510138753e-07,0
925,8.571118085050721e-07,1.056035626733772e-06,-3.4921680850507205e-07,1
926,1.0718013051320226e-06,1.056035626733772e-06,-5.233993051320225e-07,1
927,8.90641719605853e-07,1.056035626733772e-06,-4.87813719605853e-07,1
928,1.4801208991210932e-06,1.056035626733772e-06,-9.602988991210934e-07,1
929,2.0756136354748286e-06,1.056035626733772e-06,-1.3374886354748285e-06,1
930,1.8325525289081246e-06,1.056035626733772e-06,-1.1574735289081244e-06,1
931,1.0881465814891665e-06,1.056035626733772e-06,-6.570575814891665e-07,1
932,4.6883706281106654e-07,1.056035626733772e-06,-2.6002006281106653e-07,1
933,1.5559057477989777e-07,1.056035626733772e-06,-7.342137477989778e-08,0
934,4.107083383879717e-08,1.056035626733772e-06,-1.1768333838797167e-08,0
935,9.357931502638625e-09,1.056035626733772e-06,6.884768497361377e-09,0
936,4.2280317482653585e-09,1.056035626733772e-06,1.9006968251734644e-08,0
937,9.813562068135944e-09,1.056035626733772e-06,4.239263793186405e-08,0
938,1.959929716641776e-08,1.056035626733772e-06,1.0427670283358225e-07,0
939,3.094362777249044e-08,1.056035626733772e-06,2.1879237222750957e-07,0
940,5.449885378151189e-08,1.056035626733772e-06,3.032941462184881e-07,0
941,8.124147954413322e-08,1.056035626733772e-06,2.538055204558668e-07,0
942,8.220795482937592e-08,1.056035626733772e-06,1.297420451706241e-07,0
943,5.9124687397942806e-08,1.056035626733772e-06,5.2354312602057195e-08,0
944,3.411067896563745e-08,1.056035626733772e-06,3.4543121034362554e-08,0
945,1.9466811437908573e-08,1.056035626733772e-06,3.320568856209143e-08,0
946,1.1339463218387109e-08,1.056035626733772e-06,2.8774936781612898e-08,0
947,5.091281822315017e-09,1.056035626733772e-06,1.9940518177684985e-08,0
948,1.623539038912975e-09,1.056035626733772e-06,1.1555660961087024e-08,0
949,1.6405336246334482e-09,1.056035626733772e-06,9.711166375366552e-09,0
950,4.5458797574800085e-09,1.056035626733772e-06,2.015582024251999e-08,0
951,8.91306268295476e-09,1.056035626733772e-06,5.831983731704524e-08,0
952,2.1538097871278592e-08,1.056035626733772e-06,1.290769021287214e-07,0
953,7.679158448010771e-08,1.056035626733772e-06,1.8241641551989229e-07,0
954,2.438588626680262e-07,1.056035626733772e-06,1.509481373319738e-07,0
955,6.363052055492302e-07,1.056035626733772e-06,9.38579445076986e-09,0
956,1.3402462254388545e-06,1.056035626733772e-06,-2.8247622543885443e-07,0
957,2.129722969508377e-06,1.056035626733772e-06,-7.138229695083767e-07,1
958,2.4094490864089006e-06,1.056035626733772e-06,-1.0313790864089004e-06,1
959,1.8196449391672138e-06,1.056035626733772e-06,-9.076289391672138e-07,1
960,1.5501682825844128e-06,1.056035626733772e-06,-8.183642825844128e-07,1
961,2.0325677615653734e-06,1.056035626733772e-06,-1.0529777615653733e-06,1
962,1.6562093387987454e-06,1.056035626733772e-06,-8.271453387987453e-07,1
963,9.144462794947259e-07,1.056035626733772e-06,-4.1915927949472593e-07,0
964,3.720876923036894e-07,1.056035626733772e-06,-1.4276969230368942e-07,0
965,1.2372426710129608e-07,1.056035626733772e-06,-3.733586710129608e-08,0
966,4.2811182642868834e-08,1.056035626733772e-06,-9.658682642868836e-09,0
967,1.6002515504045632e-08,1.056035626733772e-06,1.6591684495954366e-08,0
968,7.221943417659486e-09,1.056035626733772e-06,6.040315658234052e-08,0
969,9.486403726073788e-09,1.056035626733772e-06,1.225925962739262e-07,0
970,1.4368618397582269e-08,1.056035626733772e-06,2.0015438160241776e-07,0
971,2.3367936344011864e-08,1.056035626733772e-06,2.736090636559882e-07,0
972,4.626011541351833e-08,1.056035626733772e-06,2.851828845864817e-07,0
973,7.366402998565718e-08,1.056035626733772e-06,2.0801397001434283e-07,0
974,8.172968071167233e-08,1.056035626733772e-06,1.0814031928832767e-07,0
975,6.097904185106822e-08,1.056035626733772e-06,5.700395814893177e-08,0
976,3.5913123533458864e-08,1.056035626733772e-06,4.021607646654114e-08,0
977,2.8747548132114e-08,1.056035626733772e-06,2.1032551867886005e-08,0
978,2.3833538462091593e-08,1.056035626733772e-06,8.33046153790841e-09,0
979,1.1673343965164956e-08,1.056035626733772e-06,1.0486356034835045e-08,0
980,4.892398644384756e-09,1.056035626733772e-06,1.3658801355615243e-08,0
981,1.0357983844045166e-08,1.056035626733772e-06,1.0523216155954835e-08,0
982,2.544427585757112e-08,1.056035626733772e-06,1.5210724142428882e-08,0
983,4.778308710300238e-08,1.056035626733772e-06,6.236591289699762e-08,0
984,1.1891583885129281e-07,1.056035626733772e-06,1.452901611487072e-07,0
985,3.4315454500295744e-07,1.056035626733772e-06,1.7106545499704257e-07,0
986,8.449263951263933e-07,1.056035626733772e-06,8.404060487360667e-08,0
987,1.803830452282761e-06,1.056035626733772e-06,-1.0599045228276078e-07,0
988,3.301938383236365e-06,1.056035626733772e-06,-5.365683832363648e-07,0
989,4.7116905844719565e-06,1.056035626733772e-06,-1.2553205844719572e-06,1
990,4.7893880047105365e-06,1.056035626733772e-06,-1.7275280047105369e-06,1
991,3.2123060771955673e-06,1.056035626733772e-06,-1.4020660771955672e-06,1
992,1.1226047196750657e-06,1.056035626733772e-06,-4.761697196750657e-07,0
993,1.2270477317917792e-06,1.056035626733772e-06,-4.913657317917791e-07,0
994,8.259968713330101e-07,1.056035626733772e-06,-2.861948713330101e-07,0
995,3.8002143048589286e-07,1.056035626733772e-06,-9.177143048589286e-08,0
996,1.418572344263432e-07,1.056035626733772e-06,-2.0149234426343214e-08,0
997,6.435316314557952e-08,1.056035626733772e-06,-1.9986763145579512e-08,0
998,3.688943925573135e-08,1.056035626733772e-06,-1.1594739255731349e-08,0
999,1.5050636743549317e-08,1.056035626733772e-06,2.8345363256450683e-08,0
1000,4.047623233093211e-09,1.056035626733772e-06,8.385327676690678e-08,0
1001,2.4959600558892072e-09,1.056035626733772e-06,1.406930399441108e-07,0
1002,5.640537262310032e-09,1.056035626733772e-06,1.8813746273768996e-07,0
1003,1.593201669764543e-08,1.056035626733772e-06,2.1220398330235455e-07,0
1004,3.3444501364534554e-08,1.056035626733772e-06,1.9178449863546545e-07,1
1005,4.902052807116304e-08,1.056035626733772e-06,1.3168647192883695e-07,1
1006,4.9534942058795926e-08,1.056035626733772e-06,7.269405794120408e-08,0
1007,3.582075174748971e-08,1.056035626733772e-06,4.1825048252510297e-08,0
1008,2.9859920664984786e-08,1.056035626733772e-06,1.8208779335015216e-08,0
1009,3.162971652165984e-08,1.056035626733772e-06,-1.64361652165984e-09,0
1010,2.1902204292300812e-08,1.056035626733772e-06,-8.843042923008105e-10,0
1011,8.287328154958633e-09,1.056035626733772e-06,9.086271845041366e-09,0
1012,5.645496978239709e-09,1.056035626733772e-06,1.0516503021760291e-08,0
1013,1.6158657286994118e-08,1.056035626733772e-06,3.2694427130058814e-09,0
1014,3.6124738181310655e-08,1.056035626733772e-06,5.051161818689344e-09,0
1015,7.635418273580849e-08,1.056035626733772e-06,3.126881726419151e-08,0
1016,2.0347947382407135e-07,1.056035626733772e-06,4.455452617592863e-08,0
1017,5.141456161805272e-07,1.056035626733772e-06,4.322383819472815e-09,0
1018,1.0935281447700123e-06,1.056035626733772e-06,-3.340814477001232e-08,0
1019,2.0990557515292275e-06,1.056035626733772e-06,-1.0516575152922727e-07,0
1020,3.54239808541868e-06,1.056035626733772e-06,-5.170480854186796e-07,0
1021,4.617237304054457e-06,1.056035626733772e-06,-1.2379973040544564e-06,1
1022,4.148457576162456e-06,1.056035626733772e-06,-1.5359875761624563e-06,1
1023,2.3815156269088817e-06,1.056035626733772e-06,-1.0762456269088815e-06,1
